codigo_viagem;cnpj;numero_equipamento_fiscal;numero_bilhete;data_emissao_bilhete;hora_emissao_bilhete;categoria_transporte;nu_linha;origem_destino_linha;ponto_origem_viagem;ponto_destino_viagem;tipo_servico;data_viagem;hora_viagem;tipo_viagem;numero_poltrona;plataforma_embarque;tipo_gratitude;valor_tarifa;valor_percentual_desconto;valor_aliquota_icms;valor_pedagio;valor_taxa_embarque;valor_total;origem_emissao;in_passagem_cancelada
2452204;30069314000101;33191230069314000101;4128852;2019/12/29;18:09:00;Interestadual;8008061;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/03;13:45:00;Regular;22;49 A 55;Tarifa Normal - sem desconto;105.44;0.0;20.0;6.41;6.14;149.99;Não Se Aplica;NÃO
2487237;30069314000101;263913;34276;2020/01/14;20:40:00;Interestadual;16007030;FLORIANOPOLIS(SC) - SAO PAULO(SP);FLORIANOPOLIS/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/14;22:15:00;Regular;25;--;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;151.71;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2467018;55340921000195;31191255340921002139;90240;2019/12/14;13:33:20;Interestadual;6039760;BELO HORIZONTE(MG) - PRESIDENTE PRUDENTE(SP);BELO HORIZONTE/MG        ;ARARAQUARA/SP        ;Executivo;2020/01/06;21:30:00;Regular;4;N/I;Tarifa Normal - sem desconto;196.53;0.0;18.0;8.89;3.9;93.86;Não Se Aplica;NÃO
2520200;60765633000112;33200160765633000201;183313;2020/01/25;08:57:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/25;10:00:00;Regular;7;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;109.0;Não Se Aplica;NÃO
2467490;60765633000112;33191260765633000201;141287;2019/12/10;12:18:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/08;08:01:00;Regular;4;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;117.32;Não Se Aplica;NÃO
2467488;60765633000112;33191260765633000201;141287;2019/12/10;12:18:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/08;08:01:00;Regular;4;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;117.32;Não Se Aplica;NÃO
2491763;60765633000112;33200160765633000201;172398;2020/01/12;07:30:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/12;08:01:00;Regular;32;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;109.0;Não Se Aplica;NÃO
2492089;60765633000112;33200160765633000201;176262;2020/01/16;22:04:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/17;10:00:00;Regular;19;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;109.0;Não Se Aplica;NÃO
2440886;76539600000194;43190376539600000860;20870;2020/01/02;20:10:00;Interestadual;9024041;CURITIBA(PR) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/03;21:00:00;Regular;28;N/I;Tarifa Normal - sem desconto;289.48;0.0;20.0;11.93;7.09;308.5;Não Se Aplica;NÃO
2491761;60765633000112;33200160765633000201;172398;2020/01/12;07:30:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/12;08:01:00;Regular;32;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;109.0;Não Se Aplica;NÃO
2433951;60765633000112;33191260765633000201;158692;2019/12/31;02:26:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/02;06:15:00;Regular;28;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;4.39;6.14;109.61;Não Se Aplica;NÃO
2433950;60765633000112;33191260765633000201;158692;2019/12/31;02:26:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/02;06:15:00;Regular;28;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;4.39;6.14;109.61;Não Se Aplica;NÃO
2492087;60765633000112;33200160765633000201;176262;2020/01/16;22:04:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/17;10:00:00;Regular;19;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;109.0;Não Se Aplica;NÃO
2434361;60765633000112;33191160765633000201;133062;2019/11/29;18:42:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/04;21:30:00;Regular;17;58 A 60;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;103.92;100.0;20.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2440896;76539600000194;000013;15990;2020/01/03;21:38:00;Interestadual;8020430;SAO PAULO(SP) - ITAPEMA(SC);JOINVILLE/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/03;22:00:00;Regular;8;N/I;Tarifa Normal - sem desconto;148.82;0.0;12.0;3.68;2.5;155.0;Não Se Aplica;NÃO
2440894;76539600000194;000013;1710;2020/01/02;10:46:00;Interestadual;8020430;SAO PAULO(SP) - ITAPEMA(SC);JOINVILLE/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/03;21:30:00;Regular;7;N/I;Tarifa Normal - sem desconto;148.82;0.0;12.0;3.68;2.5;155.0;Não Se Aplica;NÃO
2512034;25634551000138;35200125634551000480;100513052;2020/01/24;14:38:00;Interestadual;12019761;BRASILIA(DF) - SAO PAULO(SP);SAO PAULO/SP        ;BRASILIA/DF        ;Executivo;2020/01/25;19:30:00;Regular;16;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;179.4;35.0;12.0;13.15;6.39;198.94;Não Se Aplica;NÃO
2471751;82647884000135;266494;480137;2020/01/07;17:07:00;Interestadual;9035700;CURITIBA(PR) - FLORIANOPOLIS(SC);TIJUCAS/SC        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/08;08:30:00;Regular;21;--;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;55.93;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2525650;82647884000135;026168;177501;2020/01/21;13:21:00;Interestadual;9003261;CURITIBA(PR) - FLORIANOPOLIS(SC);FLORIANOPOLIS/SC        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/21;14:30:00;Regular;45;--;Tarifa Normal - sem desconto;74.46;0.0;12.0;1.18;4.35;79.99;Não Se Aplica;NÃO
2461801;25634551000138;35191225634551000480;100434217;2019/12/29;22:14:00;Interestadual;12019741;BRASILIA(DF) - SAO PAULO(SP);SAO PAULO/SP        ;BRASILIA/DF        ;Leito com ar condicionado;2020/01/06;19:30:00;Regular;61;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;179.46;63.0;12.0;13.15;6.39;199.0;Não Se Aplica;NÃO
2525037;82647884000135;266517;319072;2020/01/18;20:33:00;Interestadual;16002200;CRICIUMA(SC) - ASUNCION(PRY);BALNEARIO CAMBORIU/SC        ;FOZ DO IGUACU/PR        ;Convencional com sanitário;2020/01/19;14:05:00;Regular;31;..;Tarifa Normal - sem desconto;196.2;0.0;12.0;13.39;7.4;216.99;Não Se Aplica;NÃO
2474860;1751730000197;51200101751730000197;188089;2020/01/14;09:39:00;Interestadual;2001500;SANTAREM(PA) - CUIABA(MT);SINOP/MT        ;SANTAREM/PA        ;Convencional com sanitário;2020/01/17;06:00:00;Regular;20;N/I;Tarifa Normal - sem desconto;273.96;0.0;12.0;0.0;4.9;278.86;Não Se Aplica;NÃO
2471162;82647884000135;41190882647884000488;327599;2019/08/15;21:42:00;Interestadual;16002200;CRICIUMA(SC) - ASUNCION(PRY);FOZ DO IGUACU/PR        ;FLORIANOPOLIS/SC        ;Convencional com sanitário;2020/01/05;11:00:00;Regular;1;..;Tarifa Normal - sem desconto;211.34;0.0;12.0;15.97;5.05;232.36;Não Se Aplica;NÃO
2499601;95424735000159;43200195424735000159;58679;2020/01/17;10:17:14;Interestadual;10002600;LAJEADO(RS) - JOINVILLE(SC);LAJEADO/RS        ;FLORIANOPOLIS/SC        ;Convencional com sanitário;2020/01/18;19:00:00;Regular;42;N/I;Tarifa Normal - sem desconto;108.7;0.0;12.0;0.58;3.85;113.13;Não Se Aplica;NÃO
2447265;82647884000135;33191282647884006761;36018;2019/12/31;18:43:00;Interestadual;7015131;RIO DE JANEIRO(RJ) - SOROCABA(SP);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/03;23:00:00;Regular;48;49/55;Tarifa Normal - sem desconto;102.47;0.0;20.0;11.38;6.14;139.99;Não Se Aplica;NÃO
2522528;72543978000100;000013;89671;2020/01/25;07:06:00;Interestadual;9034500;CURITIBA(PR) - PENAPOLIS(SP);PENAPOLIS/SP        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/25;17:15:00;Regular;37;N/I;Tarifa Normal - sem desconto;121.68;0.0;12.0;5.07;7.25;134.0;Não Se Aplica;NÃO
2525037;82647884000135;266384;707181;2020/01/19;12:33:00;Interestadual;16002200;CRICIUMA(SC) - ASUNCION(PRY);BALNEARIO CAMBORIU/SC        ;FOZ DO IGUACU/PR        ;Convencional com sanitário;2020/01/19;14:05:00;Regular;19;..;Tarifa Normal - sem desconto;198.3;0.0;12.0;13.39;5.3;216.99;Não Se Aplica;NÃO
2448003;82647884000135;266452;658785;2020/01/05;07:51:00;Interestadual;9035700;CURITIBA(PR) - FLORIANOPOLIS(SC);BALNEARIO CAMBORIU/SC        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/05;08:30:00;Regular;35;--;Tarifa Normal - sem desconto;49.45;0.0;12.0;1.14;7.4;57.99;Não Se Aplica;NÃO
2472094;82647884000135;266846;174554;2020/01/09;14:57:00;Interestadual;9003261;CURITIBA(PR) - FLORIANOPOLIS(SC);BALNEARIO CAMBORIU/SC        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/09;14:30:00;Regular;26;--;Tarifa Normal - sem desconto;55.7;0.0;12.0;0.89;7.4;63.99;Não Se Aplica;NÃO
2446475;82647884000135;266452;653881;2020/01/02;10:29:00;Interestadual;9035700;CURITIBA(PR) - FLORIANOPOLIS(SC);BALNEARIO CAMBORIU/SC        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/02;08:30:00;Regular;49;--;Tarifa Normal - sem desconto;49.45;0.0;12.0;1.14;7.4;57.99;Não Se Aplica;NÃO
2443441;78586674000107;35200178586674008515;452532;2020/01/05;18:29:00;Interestadual;9012731;MARINGA(PR) - SAO PAULO(SP);SAO PAULO/SP        ;MARINGA/PR        ;Convencional com sanitário;2020/01/05;21:45:00;Regular;10;N/I;Tarifa Normal - sem desconto;100.61;0.0;12.0;14.79;6.59;121.99;Não Se Aplica;NÃO
2496014;78586674000107;35200178586674008515;468136;2020/01/12;18:49:00;Interestadual;9012731;MARINGA(PR) - SAO PAULO(SP);SAO PAULO/SP        ;MARINGA/PR        ;Convencional com sanitário;2020/01/17;22:00:00;Regular;36;N/I;Tarifa Normal - sem desconto;100.61;0.0;12.0;14.79;6.59;121.99;Não Se Aplica;NÃO
2496012;78586674000107;35200178586674008515;468136;2020/01/12;18:49:00;Interestadual;9012731;MARINGA(PR) - SAO PAULO(SP);SAO PAULO/SP        ;MARINGA/PR        ;Convencional com sanitário;2020/01/17;22:00:00;Regular;36;N/I;Tarifa Normal - sem desconto;100.61;0.0;12.0;14.79;6.59;121.99;Não Se Aplica;NÃO
2523437;78586674000107;35200178586674008515;455460;2020/01/06;20:12:00;Interestadual;9014461;MARINGA(PR) - SANTOS(SP);SANTOS/SP        ;MARINGA/PR        ;Executivo;2020/01/19;20:30:00;Regular;38;N/I;Tarifa Normal - sem desconto;187.05;0.0;12.0;29.68;5.02;221.75;Não Se Aplica;NÃO
2458130;16624611000140;31200116624611009873;2839890;2020/01/07;21:06:55;Interestadual;6012000;BELO HORIZONTE(MG) - MARATAIZES(ES);BELO HORIZONTE/MG        ;CACHOEIRO DE ITAPEMIRIM/ES        ;Convencional com sanitário;2020/01/09;00:15:00;Regular;43;B1;Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03;126.1;100.0;18.0;0.0;3.9;66.95;Presencial;NÃO
2506191;16624611000140;41200116624611034550;34985;2020/01/20;13:19:13;Interestadual;4002100;RECIFE(PE) - CURITIBA(PR);CURITIBA/PR        ;LINHARES/ES        ;Convencional com sanitário;2020/01/21;16:00:00;Regular;28;G18;Tarifa Normal - sem desconto;328.6;0.0;12.0;15.09;6.31;350.0;Presencial;NÃO
2470721;78586674000107;35200178586674008515;455460;2020/01/06;20:12:00;Interestadual;9014461;MARINGA(PR) - SANTOS(SP);SANTOS/SP        ;MARINGA/PR        ;Executivo;2020/01/19;20:30:00;Regular;38;N/I;Tarifa Normal - sem desconto;187.05;0.0;12.0;29.68;5.02;221.75;Não Se Aplica;NÃO
2480206;16624611000140;35200116624611000140;710744;2020/01/17;19:29:34;Interestadual;14002700;CURRAIS NOVOS(RN) - SAO PAULO(SP);SAO PAULO/SP        ;CURRAIS NOVOS/RN        ;Convencional com sanitário;2020/01/18;11:30:00;Regular;6;65;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;634.43;65.0;12.0;12.08;7.49;241.62;Presencial;NÃO
2479979;16624611000140;52200116624611003590;4492;2020/01/17;15:06:00;Interestadual;6012500;ITUIUTABA(MG) - SAO SIMAO(GO);SAO SIMAO/GO        ;SANTA VITORIA/MG        ;Convencional com sanitário;2020/01/17;15:00:00;Regular;12;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;3.05;18.03;17.0;0.0;0.0;2.5;Presencial;NÃO
2452398;30069314000101;35200130069314002821;440765;2020/01/04;10:59:00;Interestadual;7010100;RIO DE JANEIRO(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;GRAVATAI/RS        ;Convencional com sanitário;2020/01/04;11:00:00;Regular;31;2;Tarifa Normal - sem desconto;104.34;0.0;12.0;4.26;6.39;114.99;Não Se Aplica;NÃO
2514963;30069314000101;35200130069314002821;469915;2020/01/20;07:11:00;Interestadual;7010100;RIO DE JANEIRO(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;GRAVATAI/RS        ;Convencional com sanitário;2020/01/21;23:49:00;Regular;27;10;Tarifa Normal - sem desconto;104.34;0.0;12.0;4.26;6.39;114.99;Não Se Aplica;NÃO
2514790;30069314000101;35200130069314002821;470770;2020/01/20;13:49:00;Interestadual;7010100;RIO DE JANEIRO(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;GRAVATAI/RS        ;Convencional com sanitário;2020/01/20;23:49:00;Regular;43;10;Tarifa Normal - sem desconto;104.34;0.0;12.0;4.26;6.39;114.99;Não Se Aplica;NÃO
2451871;30069314000101;35191230069314002821;422958;2019/12/26;13:12:00;Interestadual;7010100;RIO DE JANEIRO(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;GRAVATAI/RS        ;Convencional com sanitário;2020/01/01;23:49:00;Regular;11;10;Tarifa Normal - sem desconto;104.34;0.0;12.0;4.26;6.39;114.99;Não Se Aplica;NÃO
2493163;61084018000103;33200161084018005253;231336;2020/01/15;17:19:00;Interestadual;7007431;VOLTA REDONDA(RJ) - SAO PAULO(SP);BARRA MANSA/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/16;08:00:00;Regular;49;N/I;Tarifa Normal - sem desconto;92.83;0.0;20.0;6.75;4.41;103.99;Não Se Aplica;NÃO
2452096;30069314000101;33191230069314000101;4109154;2019/12/28;22:39:00;Interestadual;7010100;RIO DE JANEIRO(RJ) - SAO PAULO(SP);GRAVATAI/RS        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/02;23:45:00;Regular;16;--;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;108.65;100.0;20.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2519265;55340921000195;50200155340921000357;499814;2020/01/18;15:30:19;Interestadual;19007360;CAMPO GRANDE(MS) - LONDRINA(PR);CAMPO GRANDE/MS        ;LONDRINA/PR        ;Executivo;2020/01/20;19:00:00;Regular;13;N/I;Tarifa Normal - sem desconto;182.56;0.0;12.0;3.38;6.52;115.0;Não Se Aplica;NÃO
2519190;55340921000195;000013;478060;2020/01/17;17:24:00;Interestadual;19007360;CAMPO GRANDE(MS) - LONDRINA(PR);CAMPO GRANDE/MS        ;LONDRINA/PR        ;Executivo;2020/01/19;19:00:00;Regular;15;N/I;Tarifa Normal - sem desconto;182.56;0.0;12.0;3.38;6.52;192.46;Não Se Aplica;NÃO
2478710;16624611000140;31200116624611009873;2853116;2020/01/09;11:15:01;Interestadual;6014961;SAO FRANCISCO(MG) - SAO PAULO(SP);BRASILIA DE MINAS/MG        ;SAO PAULO/SP        ;Executivo;2020/01/12;21:30:00;Regular;1;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;363.36;28.43;18.0;7.93;0.0;268.0;Presencial;NÃO
2445430;23562535000151;29200125634569002183;100474188;2020/01/02;08:18:00;Interestadual;5012461;CRISTOPOLIS(BA) - GOIANIA(GO);BARREIRAS/BA        ;GOIANIA/GO        ;Executivo;2020/01/04;19:30:00;Regular;29;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;148.27;38.0;18.0;0.83;5.8;154.9;Não Se Aplica;NÃO
2523840;78586674000107;41200178586674000107;2632859;2020/01/22;14:54:00;Interestadual;9039061;CAMBARA(PR) - OURINHOS(SP);CAMBARA/PR        ;OURINHOS/SP        ;Executivo;2020/01/22;18:45:00;Regular;17;N/I;Tarifa Normal - sem desconto;6.4;0.0;12.0;0.0;1.0;7.4;Não Se Aplica;NÃO
2523402;78586674000107;41200178586674000107;2606033;2020/01/19;13:50:00;Interestadual;9039061;CAMBARA(PR) - OURINHOS(SP);CAMBARA/PR        ;OURINHOS/SP        ;Executivo;2020/01/19;18:45:00;Regular;4;N/I;Tarifa Normal - sem desconto;6.4;0.0;12.0;0.0;1.0;7.4;Não Se Aplica;NÃO
2457999;16624611000140;31200116624611009873;2849022;2020/01/08;19:24:52;Interestadual;6012200;ITUIUTABA(MG) - PARANAIGUARA(GO);SANTA VITORIA/MG        ;GURINHATA/MG        ;Convencional com sanitário;2020/01/08;18:00:00;Regular;15;5;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;4.37;19.91;18.0;0.0;0.5;4.0;Presencial;NÃO
2435739;16624611000140;32191216624611028401;246295;2019/12/21;02:37:39;Interestadual;17009061;VITORIA(ES) - TIMOTEO(MG);VITORIA/ES        ;IPATINGA/MG        ;Executivo;2020/01/02;01:15:00;Regular;46;14;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;145.05;26.35;12.0;0.0;3.17;110.0;Presencial;NÃO
2443110;78586674000107;35200178586674008515;450565;2020/01/04;17:47:00;Interestadual;9039061;CAMBARA(PR) - OURINHOS(SP);OURINHOS/SP        ;CAMBARA/PR        ;Executivo;2020/01/05;11:45:00;Regular;7;N/I;Tarifa Normal - sem desconto;6.4;0.0;12.0;0.0;3.34;9.74;Não Se Aplica;NÃO
2505923;16624611000140;29191216624611010960;536984;2019/12/21;17:36:01;Interestadual;5009261;PORTO SEGURO(BA) - BELO HORIZONTE(MG);PORTO SEGURO/BA        ;CORONEL FABRICIANO/MG        ;Executivo;2020/01/20;17:00:00;Regular;12;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;264.48;19.35;18.0;0.0;3.7;217.0;Presencial;NÃO
2457702;16624611000140;52200116624611003590;84487;2020/01/07;18:23:28;Interestadual;6012200;ITUIUTABA(MG) - PARANAIGUARA(GO);SAO SIMAO/GO        ;SANTA VITORIA/MG        ;Convencional com sanitário;2020/01/07;18:00:00;Regular;10;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;3.05;18.03;17.0;0.0;0.5;3.0;Presencial;NÃO
2438450;17063703000161;31200117063703000242;61208;2020/01/04;16:35:20;Interestadual;8021400;RIBEIRAO PRETO(SP) - PASSOS(MG);PASSOS/MG        ;RIBEIRAO PRETO/SP        ;Convencional com sanitário;2020/01/04;17:00:00;Regular;25;N/I;Tarifa Normal - sem desconto;40.26;0.0;18.0;1.63;2.33;44.22;Não Se Aplica;NÃO
2504707;11047649000184;35200111047649001660;428704;2020/01/20;12:38:51;Interestadual;8013741;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2020/01/20;23:45:00;Regular;27;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;207.81;0.0;12.0;7.23;6.59;169.99;Não Se Aplica;NÃO
2511326;23562535000151;29200125634569002183;100580771;2020/01/22;13:57:00;Interestadual;5012461;CRISTOPOLIS(BA) - GOIANIA(GO);BARREIRAS/BA        ;GOIANIA/GO        ;Executivo;2020/01/22;19:30:00;Regular;14;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;128.35;47.0;18.0;0.83;5.8;134.98;Não Se Aplica;NÃO
2478569;16624611000140;35200116624611000140;684099;2020/01/08;18:41:36;Interestadual;5007761;JEQUIE(BA) - SAO PAULO(SP);SAO PAULO/SP        ;JEQUIE/BA        ;Executivo;2020/01/12;12:00:00;Regular;13;66;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;484.16;57.9;12.0;9.13;7.49;220.45;Presencial;NÃO
2435623;16624611000140;31191216624611009873;2499141;2019/12/05;19:58:09;Interestadual;6014961;SAO FRANCISCO(MG) - SAO PAULO(SP);MONTES CLAROS/MG        ;SAO PAULO/SP        ;Executivo;2020/01/01;21:30:00;Regular;7;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;328.58;57.9;18.0;7.93;3.0;149.26;Presencial;NÃO
2470976;81159857000150;35200181159857003680;179799;2020/01/06;12:06:10;Interestadual;9009461;CURITIBA(PR) - OURINHOS(SP);OURINHOS/SP        ;PONTA GROSSA/PR        ;Convencional com sanitário;2020/01/06;23:45:00;Regular;5;N/I;Tarifa Normal - sem desconto;85.54;0.0;12.0;5.66;3.8;95.0;Não Se Aplica;NÃO
2447654;82647884000135;266888;626128;2020/01/04;18:14:00;Interestadual;9000231;CURITIBA(PR) - FLORIANOPOLIS(SC);FLORIANOPOLIS/SC        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/04;19:15:00;Regular;62;--;Tarifa Normal - sem desconto;84.12;0.0;12.0;1.52;4.35;89.99;Não Se Aplica;NÃO
2497062;82647884000135;35200182647884002006;352523;2020/01/09;17:34:00;Interestadual;9002441;CURITIBA(PR) - SAO CAETANO DO SUL(SP);ITANHAEM/SP        ;CURITIBA/PR        ;Convencional com sanitário;2020/01/13;06:45:00;Regular;1;--;Tarifa Normal - sem desconto;181.88;0.0;12.0;2.87;5.24;189.99;Não Se Aplica;NÃO
2447245;82647884000135;034849;110055;2020/01/03;22:45:00;Interestadual;16009500;FLORIANOPOLIS(SC) - SAO PAULO(SP);BALNEARIO CAMBORIU/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/03;21:45:00;Regular;11;N/I;Tarifa Normal - sem desconto;125.27;0.0;12.0;3.32;7.4;135.99;Não Se Aplica;NÃO
2448323;82647884000135;41200182647884000488;901545;2020/01/01;15:46:00;Interestadual;16002151;FLORIANOPOLIS(SC) - FOZ DO IGUACU(PR);CASCAVEL/PR        ;FLORIANOPOLIS/SC        ;Leito com ar condicionado;2020/01/05;17:40:00;Regular;2;--;Tarifa Normal - sem desconto;254.46;0.0;12.0;12.03;4.5;270.99;Não Se Aplica;NÃO
2439460;72543978000100;41200172543978000704;63291;2020/01/03;18:23:00;Interestadual;9030261;CURITIBA(PR) - PENAPOLIS(SP);CURITIBA/PR        ;PENAPOLIS/SP        ;Executivo;2020/01/03;19:15:00;Regular;6;N/I;Gratuidade de Criança - Inciso XVII, art. 29 do Decreto nº 2.521/98;0.0;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2439458;72543978000100;41200172543978000704;63291;2020/01/03;18:23:00;Interestadual;9030261;CURITIBA(PR) - PENAPOLIS(SP);CURITIBA/PR        ;PENAPOLIS/SP        ;Executivo;2020/01/03;19:15:00;Regular;6;N/I;Gratuidade de Criança - Inciso XVII, art. 29 do Decreto nº 2.521/98;0.0;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2446155;82647884000135;266499;83635;2020/01/01;19:50:00;Interestadual;16009500;FLORIANOPOLIS(SC) - SAO PAULO(SP);FLORIANOPOLIS/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/01;20:40:00;Regular;14;N/I;Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94;146.0;0.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2450477;95424735000159;000013;15900;2019/12/26;16:54:37;Interestadual;10011060;GARIBALDI(RS) - JOINVILLE(SC);FLORIANOPOLIS/SC        ;BENTO GONCALVES/RS        ;Executivo;2020/01/02;06:00:00;Regular;18;N/I;Tarifa Normal - sem desconto;119.69;0.0;12.0;0.76;4.35;108.04;Não Se Aplica;NÃO
2450475;95424735000159;000013;15900;2019/12/26;16:54:37;Interestadual;10011060;GARIBALDI(RS) - JOINVILLE(SC);FLORIANOPOLIS/SC        ;BENTO GONCALVES/RS        ;Executivo;2020/01/02;06:00:00;Regular;18;N/I;Tarifa Normal - sem desconto;119.69;0.0;12.0;0.76;4.35;108.04;Não Se Aplica;NÃO
2447889;82647884000135;35191282647884002006;294346;2019/12/12;10:54:00;Interestadual;16007741;RIO DO SUL(SC) - SAO PAULO(SP);SAO PAULO/SP        ;RIO DO SUL/SC        ;Convencional com sanitário;2020/01/04;19:45:00;Regular;5;04;Tarifa Normal - sem desconto;319.14;0.0;12.0;3.46;6.39;328.99;Não Se Aplica;NÃO
2498580;82647884000135;266888;633393;2020/01/18;21:09:00;Interestadual;16009500;FLORIANOPOLIS(SC) - SAO PAULO(SP);FLORIANOPOLIS/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2020/01/18;22:30:00;Regular;17;..;Tarifa Normal - sem desconto;176.0;0.0;12.0;3.64;4.35;183.99;Não Se Aplica;NÃO
