codigo_viagem;cnpj;numero_equipamento_fiscal;numero_bilhete;data_emissao_bilhete;hora_emissao_bilhete;categoria_transporte;nu_linha;origem_destino_linha;ponto_origem_viagem;ponto_destino_viagem;tipo_servico;data_viagem;hora_viagem;tipo_viagem;numero_poltrona;plataforma_embarque;tipo_gratitude;valor_tarifa;valor_percentual_desconto;valor_aliquota_icms;valor_pedagio;valor_taxa_embarque;valor_total;origem_emissao;in_passagem_cancelada
1488596;78586674000107;000000;0;2019/03/24;08:07:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);LONDRINA/PR        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/24;18:45:00;Regular;13;N/I;Tarifa Normal - sem desconto;189.15;0.0;12.0;25.3;5.75;220.2;Não Se Aplica;NÃO
1445836;81159857000150;000013;56004;2019/02/16;12:26:00;Interestadual;9090061;SANTO ANTONIO DA PLATINA(PR) - SAO PAULO(SP);SAO PAULO/SP        ;SANTO ANTONIO DA PLATINA/PR        ;Convencional com sanitário;2019/03/06;23:00:00;Regular;13;N/I;Tarifa Normal - sem desconto;110.61;0.0;12.0;10.72;7.26;128.59;Não Se Aplica;NÃO
1466812;78586674000107;000000;0;2019/03/15;11:16:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);MARINGA/PR        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/16;18:45:00;Regular;24;N/I;Tarifa Normal - sem desconto;199.13;0.0;12.0;21.67;5.85;226.65;Não Se Aplica;NÃO
1466202;78586674000107;000000;0;2019/03/11;15:25:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);MARINGA/PR        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/11;18:45:00;Regular;44;N/I;Tarifa Normal - sem desconto;199.13;0.0;12.0;21.67;5.85;226.65;Não Se Aplica;NÃO
1487983;78586674000107;000000;0;2019/03/07;12:12:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);SAO JOSE DOS CAMPOS/SP        ;LONDRINA/PR        ;Executivo;2019/03/19;18:00:00;Regular;7;N/I;Tarifa Normal - sem desconto;98.89;0.0;12.0;17.59;5.7;122.18;Não Se Aplica;NÃO
1431614;16624611000140;35190216624611000140;29423;2019/02/14;17:15:28;Interestadual;3002061;QUIXADA(CE) - SAO PAULO(SP);SAO PAULO/SP        ;ICO/CE        ;Executivo;2019/03/05;16:00:00;Regular;19;61;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;799.15;65.9;12.0;5.49;7.26;285.26;Presencial;NÃO
1411272;16624611000140;35190216624611000140;39392;2019/02/27;21:48:14;Interestadual;6014761;DIAMANTINA(MG) - SAO PAULO(SP);SAO PAULO/SP        ;DIAMANTINA/MG        ;Executivo;2019/03/01;22:30:00;Regular;45;65;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;255.97;28.47;12.0;2.36;7.26;192.72;Presencial;NÃO
1510978;81159857000150;000013;86658;2019/03/31;20:43:00;Interestadual;9009700;IBAITI(PR) - SAO PAULO(SP);SAO PAULO/SP        ;SANTANA DO ITARARE/PR        ;Convencional com sanitário;2019/03/31;21:20:00;Regular;37;N/I;Tarifa Normal - sem desconto;78.63;0.0;12.0;7.0;7.26;92.89;Não Se Aplica;NÃO
1497139;16624611000140;22001G20160800496706;81606;2019/03/20;16:13:15;Interestadual;5008861;PORTO SEGURO(BA) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;EUNAPOLIS/BA        ;Executivo;2019/03/28;23:15:00;Regular;41;44;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;354.14;57.9;20.0;7.44;7.45;163.98;Presencial;NÃO
1453648;16624611000140;22001G20151000484049;87367;2019/03/12;15:21:17;Interestadual;5008861;PORTO SEGURO(BA) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;EUNAPOLIS/BA        ;Executivo;2019/03/12;23:15:00;Regular;46;44;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;354.14;19.35;20.0;7.44;7.45;300.5;Presencial;SIM
1496680;16624611000140;22001G20151000484050;11465;2019/03/25;16:39:54;Interestadual;4001400;PETROLINA(PE) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;PETROLINA/PE        ;Convencional com sanitário;2019/03/26;13:00:00;Regular;25;44;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;437.97;30.0;20.0;6.03;7.45;320.06;Presencial;NÃO
1489082;81159857000150;000013;586551;2019/03/21;20:55:00;Interestadual;9009700;IBAITI(PR) - SAO PAULO(SP);SANTANA DO ITARARE/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/24;20:30:00;Regular;23;N/I;Tarifa Normal - sem desconto;78.63;0.0;12.0;7.0;0.33;85.96;Não Se Aplica;NÃO
1411161;16624611000140;26190216624611019917;70615;2019/02/28;18:53:22;Interestadual;4002061;GARANHUNS(PE) - SAO PAULO(SP);CANHOTINHO/PE        ;SAO PAULO/SP        ;Executivo;2019/03/01;15:00:00;Regular;20;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;799.29;64.9;18.0;11.93;0.3;292.78;Presencial;NÃO
1432076;16624611000140;22001G20160300491716;49413;2019/03/06;18:37:01;Interestadual;4002061;GARANHUNS(PE) - SAO PAULO(SP);TEOFILO OTONI/MG        ;SAO PAULO/SP        ;Executivo;2019/03/07;15:00:00;Regular;18;0;Tarifa Normal - sem desconto;232.18;0.0;18.0;8.57;4.05;244.8;Presencial;NÃO
1466139;78586674000107;000000;0;2019/03/10;16:50:00;Interestadual;9040061;LONDRINA(PR) - SAO JOSE DOS CAMPOS(SP);FOZ DO IGUACU/PR        ;LONDRINA/PR        ;Executivo;2019/03/10;18:45:00;Regular;2;N/I;Tarifa Normal - sem desconto;142.88;0.0;12.0;0.0;0.0;142.88;Não Se Aplica;NÃO
1431649;16624611000140;22001G20151000484030;109474;2019/03/01;19:42:51;Interestadual;5008861;PORTO SEGURO(BA) - RIO DE JANEIRO(RJ);TEIXEIRA DE FREITAS/BA        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/05;19:15:00;Regular;26;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;295.25;19.35;18.0;7.41;5.8;251.33;Presencial;NÃO
1445306;78586674000107;000000;0;2019/03/09;20:15:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);LONDRINA/PR        ;SAO JOSE DOS CAMPOS/SP        ;Executivo;2019/03/09;18:45:00;Regular;20;N/I;Tarifa Normal - sem desconto;96.67;0.0;12.0;21.16;5.75;123.58;Não Se Aplica;NÃO
1444714;78586674000107;000000;0;2019/03/01;12:37:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);LONDRINA/PR        ;SAO JOSE DOS CAMPOS/SP        ;Executivo;2019/03/04;18:45:00;Regular;34;N/I;Tarifa Normal - sem desconto;96.67;0.0;12.0;21.16;5.75;123.58;Não Se Aplica;NÃO
1432213;16624611000140;22001G20160300491445;19243;2019/03/08;15:08:23;Interestadual;3002061;QUIXADA(CE) - SAO PAULO(SP);IGUATU/CE        ;SAO PAULO/SP        ;Executivo;2019/03/08;10:00:00;Regular;43;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;875.36;49.84;18.0;5.89;3.25;448.22;Presencial;NÃO
1496642;16624611000140;22001G20160300491445;19312;2019/03/12;11:10:37;Interestadual;3002000;QUIXADA(CE) - SAO PAULO(SP);IGUATU/CE        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/26;10:00:00;Regular;3;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;613.86;51.0;18.0;5.89;3.25;309.93;Presencial;NÃO
1411680;16624611000140;31190316624611009873;506745;2019/03/01;23:12:33;Interestadual;6012161;BELO HORIZONTE(MG) - ANCHIETA(ES);BELO HORIZONTE/MG        ;PIUMA/ES        ;Executivo;2019/03/03;22:30:00;Regular;31;B1;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;180.08;26.37;18.0;0.0;3.9;136.49;Presencial;NÃO
1475178;16624611000140;22001G20151000484833;90035;2019/03/20;01:05:12;Interestadual;5008861;PORTO SEGURO(BA) - RIO DE JANEIRO(RJ);CAMPOS DOS GOYTACAZES/RJ        ;PORTO SEGURO/BA        ;Executivo;2019/03/19;23:15:00;Regular;33;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;285.63;19.35;20.0;4.65;3.44;238.45;Presencial;NÃO
1496898;16624611000140;22001G20160300491621;85219;2019/03/16;23:17:17;Interestadual;4001700;RECIFE(PE) - SAO JOSE DO RIO PRETO(SP);VITORIA DA CONQUISTA/BA        ;BELO HORIZONTE/MG        ;Convencional com sanitário;2019/03/27;18:30:00;Regular;19;0;Tarifa Normal - sem desconto;190.28;0.0;18.0;0.67;1.5;192.45;Presencial;NÃO
1510011;78586674000107;000000;0;2019/03/12;18:39:00;Interestadual;9011600;UMUARAMA(PR) - SAO PAULO(SP);CIANORTE/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/27;19:00:00;Regular;14;N/I;Tarifa Normal - sem desconto;150.31;0.0;12.0;24.54;4.81;179.66;Não Se Aplica;NÃO
1444706;78586674000107;000000;0;2019/02/26;18:29:00;Interestadual;9011861;MARINGA(PR) - RIO DE JANEIRO(RJ);SAO JOSE DOS CAMPOS/SP        ;MARINGA/PR        ;Executivo;2019/03/04;18:00:00;Regular;26;N/I;Tarifa Normal - sem desconto;116.9;0.0;12.0;19.43;5.7;142.03;Não Se Aplica;NÃO
1432740;16624611000140;32190216624611028401;65325;2019/02/28;02:16:12;Interestadual;6012161;BELO HORIZONTE(MG) - ANCHIETA(ES);CACHOEIRO DE ITAPEMIRIM/ES        ;BELO HORIZONTE/MG        ;Executivo;2019/03/10;21:15:00;Regular;9;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;145.89;26.37;12.0;0.0;1.51;108.93;Presencial;NÃO
1432133;16624611000140;32190316624611028401;71850;2019/03/07;20:10:00;Interestadual;6012061;BELO HORIZONTE(MG) - MARATAIZES(ES);CACHOEIRO DE ITAPEMIRIM/ES        ;BELO HORIZONTE/MG        ;Executivo;2019/03/07;21:45:00;Regular;1;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;141.23;26.37;12.0;0.0;1.51;105.5;Presencial;NÃO
1454297;16624611000140;27190316624611012076;44394;2019/03/12;12:12:26;Interestadual;4002061;GARANHUNS(PE) - SAO PAULO(SP);UNIAO DOS PALMARES/AL        ;SAO PAULO/SP        ;Executivo;2019/03/16;15:00:00;Regular;27;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;770.55;75.0;17.0;11.78;0.15;204.57;Presencial;NÃO
1453438;16624611000140;22001G20160300491675;39878;2019/02/28;19:17:24;Interestadual;5007000;EUCLIDES DA CUNHA(BA) - SAO PAULO(SP);ARACI/BA        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/11;19:30:00;Regular;38;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;430.39;65.0;18.0;5.89;0.0;156.53;Presencial;NÃO
1475928;16624611000140;29190316624611010960;116467;2019/03/19;13:34:38;Interestadual;5007000;EUCLIDES DA CUNHA(BA) - SAO PAULO(SP);EUCLIDES DA CUNHA/BA        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/23;19:30:00;Regular;8;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;454.15;65.0;18.0;5.89;2.0;166.84;Presencial;NÃO
1432076;16624611000140;26190216624611019917;70036;2019/02/26;17:44:59;Interestadual;4002061;GARANHUNS(PE) - SAO PAULO(SP);GARANHUNS/PE        ;SAO PAULO/SP        ;Executivo;2019/03/07;15:00:00;Regular;14;4;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;825.01;75.0;18.0;11.93;6.3;224.48;Presencial;NÃO
1485242;61084018000103;000013;860560;2019/03/18;08:33:00;Interestadual;8006241;SAO PAULO(SP) - CURITIBA(PR);SAO PAULO/SP        ;CURITIBA/PR        ;Convencional com sanitário;2019/03/19;00:20:00;Regular;1;N/I;Tarifa Normal - sem desconto;129.87;0.0;12.0;2.86;7.26;139.99;Não Se Aplica;NÃO
1486286;61084018000103;000013;80380;2019/03/23;05:29:00;Interestadual;6031600;JUIZ DE FORA(MG) - SAO PAULO(SP);SAO PAULO/SP        ;JUIZ DE FORA/MG        ;Convencional com sanitário;2019/03/23;21:00:00;Regular;8;N/I;Tarifa Normal - sem desconto;103.64;0.0;12.0;8.4;7.26;119.3;Não Se Aplica;NÃO
1507912;61084018000103;000013;981124;2019/03/22;16:16:00;Interestadual;8006241;SAO PAULO(SP) - CURITIBA(PR);SAO PAULO/SP        ;CURITIBA/PR        ;Convencional com sanitário;2019/03/29;23:59:00;Regular;4;N/I;Tarifa Normal - sem desconto;129.87;0.0;12.0;2.86;7.26;139.99;Não Se Aplica;NÃO
1506817;61084018000103;000013;882319;2019/03/18;21:30:00;Interestadual;8006241;SAO PAULO(SP) - CURITIBA(PR);SAO PAULO/SP        ;CURITIBA/PR        ;Convencional com sanitário;2019/03/25;00:20:00;Regular;3;N/I;Tarifa Normal - sem desconto;129.87;0.0;12.0;2.86;7.26;139.99;Não Se Aplica;NÃO
1485596;61084018000103;000013;447974;2019/03/19;23:57:00;Interestadual;6031600;JUIZ DE FORA(MG) - SAO PAULO(SP);SAO PAULO/SP        ;JUIZ DE FORA/MG        ;Convencional com sanitário;2019/03/20;21:00:00;Regular;26;N/I;Tarifa Normal - sem desconto;103.64;0.0;12.0;8.4;7.26;119.3;Não Se Aplica;NÃO
1506817;61084018000103;000013;252741;2019/03/19;01:05:00;Interestadual;8006241;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/25;00:20:00;Regular;4;N/I;Tarifa Normal - sem desconto;131.01;0.0;12.0;2.86;6.12;139.99;Não Se Aplica;NÃO
1506815;61084018000103;000013;252741;2019/03/19;01:05:00;Interestadual;8006241;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/25;00:20:00;Regular;4;N/I;Tarifa Normal - sem desconto;131.01;0.0;12.0;2.86;6.12;139.99;Não Se Aplica;NÃO
1503474;30069314000101;000013;502558;2019/03/29;10:46:00;Interestadual;7010131;RIO DE JANEIRO(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;GRAVATAI/RS        ;Convencional com sanitário;2019/03/31;23:45:00;Regular;37;N/I;Tarifa Normal - sem desconto;106.34;0.0;12.0;7.26;6.39;119.99;Não Se Aplica;NÃO
1503474;30069314000101;000013;284698;2019/03/31;07:50:00;Interestadual;7010131;RIO DE JANEIRO(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;GRAVATAI/RS        ;Convencional com sanitário;2019/03/31;23:45:00;Regular;16;N/I;Tarifa Normal - sem desconto;106.34;0.0;12.0;7.26;6.39;119.99;Não Se Aplica;NÃO
1441252;55340921000195;35190355340921000195;62030;2019/03/10;13:52:52;Interestadual;19002200;BATAGUASSU(MS) - PRESIDENTE PRUDENTE(SP);PRESIDENTE VENCESLAU/SP        ;BATAGUASSU/MS        ;Convencional com sanitário;2019/03/10;13:15:00;Regular;19;N/I;Tarifa Normal - sem desconto;14.6;0.0;12.0;0.89;0.0;15.49;Não Se Aplica;NÃO
1442044;61084018000103;000013;238083;2019/02/05;14:21:00;Interestadual;6031600;JUIZ DE FORA(MG) - SAO PAULO(SP);JUIZ DE FORA/MG        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/05;14:15:00;Regular;7;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;55.62;50.0;18.0;7.39;5.0;68.01;Não Se Aplica;NÃO
1442044;61084018000103;000013;73236;2019/02/01;12:56:00;Interestadual;6031600;JUIZ DE FORA(MG) - SAO PAULO(SP);JUIZ DE FORA/MG        ;RESENDE/RJ        ;Convencional com sanitário;2019/03/05;14:15:00;Regular;9;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;0.0;100.0;18.0;2.63;5.0;7.63;Não Se Aplica;NÃO
1459894;30069314000101;000013;571590;2019/03/15;16:37:00;Interestadual;7009551;NITEROI(RJ) - SAO PAULO(SP);NITEROI/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/15;23:59:00;Regular;2;N/I;Tarifa Normal - sem desconto;177.93;0.0;20.0;7.26;4.8;189.99;Não Se Aplica;NÃO
1438253;30069314000101;000013;276185;2019/03/08;17:19:00;Interestadual;7010131;RIO DE JANEIRO(RJ) - SAO PAULO(SP);GRAVATAI/RS        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/08;23:31:00;Regular;35;N/I;Tarifa Normal - sem desconto;110.65;0.0;20.0;7.26;2.08;119.99;Não Se Aplica;NÃO
1507336;61084018000103;000013;86170;2019/03/20;20:01:00;Interestadual;6031600;JUIZ DE FORA(MG) - SAO PAULO(SP);SAO PAULO/SP        ;RESENDE/RJ        ;Convencional com sanitário;2019/03/27;12:30:00;Regular;10;N/I;Tarifa Normal - sem desconto;55.13;0.0;12.0;5.41;7.26;67.8;Não Se Aplica;NÃO
1438065;30069314000101;000013;497511;2019/03/07;21:53:00;Interestadual;6033761;PIRAPETINGA(MG) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;PIRAPETINGA/MG        ;Convencional com sanitário;2019/03/07;23:50:00;Regular;15;N/I;Tarifa Normal - sem desconto;67.41;0.0;20.0;1.27;5.96;74.64;Não Se Aplica;NÃO
1437672;30069314000101;000013;463480;2019/03/05;23:00:00;Interestadual;6033761;PIRAPETINGA(MG) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;PIRAPETINGA/MG        ;Convencional com sanitário;2019/03/05;23:50:00;Regular;24;N/I;Tarifa Normal - sem desconto;67.41;0.0;20.0;1.27;5.96;74.64;Não Se Aplica;NÃO
1503400;30069314000101;000013;215049;2019/03/29;14:49:00;Interestadual;6033761;PIRAPETINGA(MG) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;PIRAPETINGA/MG        ;Convencional com sanitário;2019/03/31;17:39:00;Regular;38;N/I;Tarifa Normal - sem desconto;56.76;0.0;20.0;1.27;5.96;63.99;Não Se Aplica;NÃO
1463841;61084018000103;000013;347019;2019/03/11;21:14:00;Interestadual;7007400;VOLTA REDONDA(RJ) - SAO PAULO(SP);VOLTA REDONDA/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/13;15:30:00;Regular;35;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;0.0;100.0;20.0;5.95;2.81;8.76;Não Se Aplica;NÃO
1507535;61084018000103;000013;85804;2019/03/14;14:31:00;Interestadual;6031600;JUIZ DE FORA(MG) - SAO PAULO(SP);JUIZ DE FORA/MG        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/28;12:30:00;Regular;21;N/I;Tarifa Normal - sem desconto;100.12;0.0;18.0;7.39;5.0;112.51;Não Se Aplica;NÃO
1411532;16624611000140;22001G20161000498075;80345;2019/03/02;13:17:07;Interestadual;6013800;SAO LOURENCO(MG) - BRASILIA(DF);BRASILIA/DF        ;BAMBUI/MG        ;Convencional com sanitário;2019/03/02;22:30:00;Regular;43;31;Tarifa Normal - sem desconto;142.72;0.0;18.0;2.09;4.75;149.56;Presencial;NÃO
1510924;81159857000150;000013;598588;2019/03/29;13:39:00;Interestadual;9010361;CURITIBA(PR) - ARACATUBA(SP);CURITIBA/PR        ;MARILIA/SP        ;Convencional com sanitário;2019/03/29;19:30:00;Regular;37;N/I;Tarifa Normal - sem desconto;98.49;0.01;12.0;8.7;6.12;113.3;Não Se Aplica;NÃO
1475678;16624611000140;22001G20160300491638;76773;2019/02/02;09:42:49;Interestadual;5006600;PAULO AFONSO(BA) - SAO PAULO(SP);PAULO AFONSO/BA        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/22;15:30:00;Regular;5;0;Bilhete de Viagem do Idoso 100% - Inciso I, art. 40 da Lei nº 10.741/03;521.32;0.0;18.0;0.0;0.0;0.0;Presencial;NÃO
1475602;16624611000140;22001G20160300491446;89088;2019/03/13;18:14:02;Interestadual;4001461;PETROLINA(PE) - RIO DE JANEIRO(RJ);PETROLINA/PE        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/22;07:15:00;Regular;15;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;609.31;50.9;18.0;5.88;0.0;305.06;Presencial;NÃO
1432645;16624611000140;22001G20151000484798;23969;2019/02/14;21:42:39;Interestadual;4001461;PETROLINA(PE) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;PETROLINA/PE        ;Executivo;2019/03/10;11:00:00;Regular;19;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;624.54;57.9;20.0;6.03;7.45;276.41;Presencial;NÃO
1454270;16624611000140;22001G20160300491623;34477;2019/03/12;13:24:38;Interestadual;5008661;VALENCA(BA) - SAO PAULO(SP);VALENCA/BA        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/16;12:30:00;Regular;29;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;462.4;43.9;18.0;7.41;3.5;270.32;Presencial;NÃO
1454264;16624611000140;22001G20160300491623;34477;2019/03/12;13:24:38;Interestadual;5008661;VALENCA(BA) - SAO PAULO(SP);VALENCA/BA        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/16;12:30:00;Regular;29;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;462.4;43.9;18.0;7.41;3.5;270.32;Presencial;NÃO
1432464;16624611000140;22001G20160800496706;73329;2019/02/15;15:04:45;Interestadual;5008661;VALENCA(BA) - SAO PAULO(SP);VALENCA/BA        ;RIO DE JANEIRO/RJ        ;Executivo;2019/03/09;12:30:00;Regular;14;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;462.4;43.9;18.0;7.41;3.5;270.32;Internet;NÃO
1453550;16624611000140;22001G20160300491623;34451;2019/03/12;11:01:41;Interestadual;5008600;VALENCA(BA) - SAO PAULO(SP);VALENCA/BA        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/12;12:30:00;Regular;27;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;416.39;30.0;18.0;15.23;3.5;310.2;Presencial;NÃO
1453549;16624611000140;22001G20160300491623;34451;2019/03/12;11:01:41;Interestadual;5008600;VALENCA(BA) - SAO PAULO(SP);VALENCA/BA        ;SAO PAULO/SP        ;Convencional com sanitário;2019/03/12;12:30:00;Regular;27;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;416.39;30.0;18.0;15.23;3.5;310.2;Presencial;NÃO
1423703;78586674000107;000000;0;2019/03/01;11:52:00;Interestadual;9012661;IVAIPORA(PR) - SAO PAULO(SP);APUCARANA/PR        ;SAO PAULO/SP        ;Executivo;2019/03/01;20:00:00;Regular;35;N/I;Tarifa Normal - sem desconto;118.68;0.0;12.0;23.2;4.6;146.48;Não Se Aplica;NÃO
1487959;78586674000107;000000;0;2019/03/19;08:42:00;Interestadual;9014161;MARINGA(PR) - BAURU(SP);APUCARANA/PR        ;BAURU/SP        ;Executivo;2019/03/19;10:15:00;Regular;2;N/I;Tarifa Normal - sem desconto;66.35;0.0;12.0;10.56;4.6;81.51;Não Se Aplica;NÃO
1466347;78586674000107;000000;0;2019/03/12;10:29:00;Interestadual;9012661;IVAIPORA(PR) - SAO PAULO(SP);APUCARANA/PR        ;SAO PAULO/SP        ;Executivo;2019/03/12;20:00:00;Regular;43;N/I;Tarifa Normal - sem desconto;118.68;0.0;12.0;23.2;4.6;146.48;Não Se Aplica;NÃO
1431981;16624611000140;32190216624611028401;61134;2019/02/20;19:52:26;Interestadual;17008261;GUARAPARI(ES) - BELO HORIZONTE(MG);VILA VELHA/ES        ;BELO HORIZONTE/MG        ;Executivo;2019/03/07;00:00:00;Regular;8;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;156.0;13.04;12.0;0.0;0.0;135.66;Presencial;NÃO
1453330;16624611000140;32190316624611028401;73693;2019/03/10;15:11:25;Interestadual;17008261;GUARAPARI(ES) - BELO HORIZONTE(MG);VILA VELHA/ES        ;BELO HORIZONTE/MG        ;Executivo;2019/03/11;00:40:00;Regular;18;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;156.0;13.04;12.0;0.0;0.0;135.66;Presencial;NÃO
1444793;78586674000107;000000;0;2019/03/05;13:25:00;Interestadual;9014261;LONDRINA(PR) - RIBEIRAO PRETO(SP);JAU/SP        ;LONDRINA/PR        ;Executivo;2019/03/05;12:00:00;Regular;8;N/I;Tarifa Normal - sem desconto;70.75;0.0;12.0;12.33;2.22;85.3;Não Se Aplica;NÃO
1510964;81159857000150;000013;83599;2019/03/27;09:00:00;Interestadual;6017930;UBERLANDIA(MG) - CURITIBA(PR);ARARAQUARA/SP        ;PONTA GROSSA/PR        ;Semileito;2019/03/31;13:30:00;Regular;29;N/I;Tarifa Normal - sem desconto;151.94;0.0;12.0;8.5;6.06;166.5;Não Se Aplica;NÃO
1445857;81159857000150;000013;544522;2019/02/25;14:46:00;Interestadual;6017930;UBERLANDIA(MG) - CURITIBA(PR);CURITIBA/PR        ;JAU/SP        ;Semileito;2019/03/07;21:50:00;Regular;18;N/I;Tarifa Normal - sem desconto;165.41;0.0;12.0;11.04;6.12;182.57;Não Se Aplica;NÃO
1454498;16624611000140;35190316624611000140;59653;2019/03/16;20:24:36;Interestadual;6014461;BELO HORIZONTE(MG) - BAURU(SP);BAURU/SP        ;BELO HORIZONTE/MG        ;Executivo;2019/03/17;22:00:00;Regular;30;2;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;215.64;65.9;12.0;8.43;5.78;87.74;Internet;NÃO
1432751;16624611000140;22001G20160300491507;44674;2019/03/09;16:50:22;Interestadual;6014461;BELO HORIZONTE(MG) - BAURU(SP);ARARAQUARA/SP        ;BELO HORIZONTE/MG        ;Executivo;2019/03/10;22:00:00;Regular;14;15;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;177.48;57.9;12.0;7.1;6.07;87.89;Presencial;NÃO
1454495;16624611000140;35190316624611000140;59653;2019/03/16;20:24:36;Interestadual;6014461;BELO HORIZONTE(MG) - BAURU(SP);BAURU/SP        ;BELO HORIZONTE/MG        ;Executivo;2019/03/17;22:00:00;Regular;30;2;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;215.64;65.9;12.0;8.43;5.78;87.74;Internet;NÃO
1411359;16624611000140;31190216624611009873;438878;2019/02/13;19:38:48;Interestadual;17008261;GUARAPARI(ES) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;GUARAPARI/ES        ;Executivo;2019/03/02;01:15:00;Regular;31;B1;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;181.92;13.04;18.0;0.61;3.9;162.71;Presencial;NÃO
