codigo_viagem;cnpj;numero_equipamento_fiscal;numero_bilhete;data_emissao_bilhete;hora_emissao_bilhete;categoria_transporte;nu_linha;origem_destino_linha;ponto_origem_viagem;ponto_destino_viagem;tipo_servico;data_viagem;hora_viagem;tipo_viagem;numero_poltrona;plataforma_embarque;tipo_gratitude;valor_tarifa;valor_percentual_desconto;valor_aliquota_icms;valor_pedagio;valor_taxa_embarque;valor_total;origem_emissao;in_passagem_cancelada
2282402;82647884000135;034849;86318;2019/11/24;07:57:00;Interestadual;16013841;BALNEARIO CAMBORIU(SC) - SAO LEOPOLDO(RS);BALNEARIO CAMBORIU/SC        ;PORTO ALEGRE/RS        ;Convencional com sanitário;2019/11/24;11:30:00;Regular;5;--;Tarifa Normal - sem desconto;221.56;0.0;12.0;1.38;7.05;171.83;Não Se Aplica;NÃO
2233842;82647884000135;35191182647884002006;237196;2019/11/08;13:24:00;Interestadual;16009700;FLORIANOPOLIS(SC) - SAO CAETANO DO SUL(SP);SANTOS/SP        ;FLORIANOPOLIS/SC        ;Convencional com sanitário;2019/11/09;19:00:00;Regular;63;N/I;Tarifa Normal - sem desconto;151.33;0.0;12.0;3.42;5.24;159.99;Não Se Aplica;NÃO
2249335;16624611000140;31191116624611009873;2299415;2019/11/11;21:18:16;Interestadual;5009200;PORTO SEGURO(BA) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;TEIXEIRA DE FREITAS/BA        ;Convencional com sanitário;2019/11/14;21:30:00;Regular;18;A2;Tarifa Normal - sem desconto;165.1;0.0;18.0;0.0;3.9;169.0;Presencial;NÃO
2279776;16624611000140;32191116624611028401;217072;2019/11/14;17:50:21;Interestadual;6013700;BELO HORIZONTE(MG) - CONCEICAO DA BARRA(ES);SAO MATEUS/ES        ;BELO HORIZONTE/MG        ;Convencional com sanitário;2019/11/23;21:00:00;Regular;44;0;Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94;138.25;101.27;12.0;0.0;1.75;0.0;Presencial;NÃO
2231474;16624611000140;29191116624611010960;448738;2019/11/07;15:09:01;Interestadual;5009200;PORTO SEGURO(BA) - BELO HORIZONTE(MG);EUNAPOLIS/BA        ;BELO HORIZONTE/MG        ;Convencional com sanitário;2019/11/09;18:30:00;Regular;39;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;201.3;101.84;18.0;0.0;3.7;0.0;Presencial;NÃO
2228924;16624611000140;11191016624611027006;15229;2019/10/30;20:30:34;Interestadual;6015061;MANTENA(MG) - PORTO VELHO(RO);OURO PRETO DO OESTE/RO        ;GOVERNADOR VALADARES/MG        ;Executivo;2019/11/06;14:00:00;Regular;7;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;1019.22;65.9;17.5;3.47;2.34;353.36;Presencial;NÃO
2249305;16624611000140;29191116624611010960;458367;2019/11/13;12:17:26;Interestadual;5009200;PORTO SEGURO(BA) - BELO HORIZONTE(MG);EUNAPOLIS/BA        ;BELO HORIZONTE/MG        ;Convencional com sanitário;2019/11/14;18:30:00;Regular;29;0;Tarifa Normal - sem desconto;201.3;0.0;18.0;0.0;3.7;205.0;Presencial;NÃO
2229735;16624611000140;29191116624611010960;442476;2019/11/04;11:43:15;Interestadual;5003900;UBATA(BA) - RIBEIRAO PRETO(SP);VITORIA DA CONQUISTA/BA        ;BELO HORIZONTE/MG        ;Convencional com sanitário;2019/11/07;12:00:00;Regular;12;0;Tarifa Normal - sem desconto;190.79;0.0;18.0;0.61;1.6;193.0;Presencial;NÃO
2297571;16624611000140;31191116624611009873;2421179;2019/11/26;15:28:58;Interestadual;5009200;PORTO SEGURO(BA) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;TEIXEIRA DE FREITAS/BA        ;Convencional com sanitário;2019/11/27;21:30:00;Regular;24;A2;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;165.1;102.36;18.0;0.0;3.9;0.0;Presencial;NÃO
2199623;16624611000140;31191016624611009873;2158022;2019/10/24;10:42:03;Interestadual;6014561;ESPINOSA(MG) - SAO PAULO(SP);ESPINOSA/MG        ;SAO PAULO/SP        ;Executivo;2019/11/02;12:00:00;Regular;6;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;417.82;65.9;18.0;7.93;0.0;150.41;Presencial;NÃO
2249664;16624611000140;35190916624611000140;418613;2019/09/28;09:08:26;Interestadual;6014561;ESPINOSA(MG) - SAO PAULO(SP);SAO PAULO/SP        ;ESPINOSA/MG        ;Executivo;2019/11/15;23:00:00;Regular;7;61;Bilhete de Viagem do Idoso 100% - Inciso I, art. 40 da Lei nº 10.741/03;389.0;0.0;12.0;0.0;0.0;0.0;Presencial;NÃO
2283847;21566120000120;000001;0;2019/11/15;18:23:00;Interestadual;6018660;PONTE NOVA(MG) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;UBA/MG        ;Executivo;2019/11/19;08:30:00;Regular;11;N/I;Tarifa Normal - sem desconto;71.0;0.0;20.0;2.65;6.14;79.79;Não Se Aplica;NÃO
2279190;16624611000140;27191116624611012076;88605;2019/11/21;12:34:10;Interestadual;20001961;PALMEIRA DOS INDIOS(AL) - SAO PAULO(SP);SANTANA DO IPANEMA/AL        ;SAO PAULO/SP        ;Executivo;2019/11/22;10:45:00;Regular;14;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;823.17;65.9;17.0;14.8;0.22;295.72;Presencial;NÃO
2249581;16624611000140;26191116624611019917;147568;2019/11/04;16:37:08;Interestadual;4001861;RECIFE(PE) - SAO PAULO(SP);RECIFE/PE        ;SAO PAULO/SP        ;Executivo;2019/11/15;16:00:00;Regular;19;A2;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;890.9;65.9;18.0;11.33;6.3;321.43;Presencial;NÃO
2297949;16624611000140;26191116624611019917;151260;2019/11/13;17:16:19;Interestadual;4001861;RECIFE(PE) - SAO PAULO(SP);RECIFE/PE        ;SAO PAULO/SP        ;Executivo;2019/11/29;16:00:00;Regular;6;A2;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;890.9;64.9;18.0;11.33;6.3;330.34;Presencial;NÃO
2297949;16624611000140;26191116624611019917;150860;2019/11/12;18:41:55;Interestadual;4001861;RECIFE(PE) - SAO PAULO(SP);RECIFE/PE        ;SAO PAULO/SP        ;Executivo;2019/11/29;16:00:00;Regular;7;A2;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;890.9;64.9;18.0;11.33;6.3;330.34;Presencial;NÃO
2249947;16624611000140;22191116624611020419;54364;2019/11/16;17:18:37;Interestadual;4002461;PETROLINA(PE) - TERESINA(PI);PAULISTANA/PI        ;PETROLINA/PE        ;Executivo;2019/11/17;12:00:00;Regular;22;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;61.1;26.35;18.0;0.0;0.0;45.0;Presencial;NÃO
2279795;16624611000140;31191116624611009873;2403786;2019/11/23;23:28:50;Interestadual;12002800;GOIANIA(GO) - SAO GOTARDO(MG);PATOS DE MINAS/MG        ;IPAMERI/GO        ;Convencional com sanitário;2019/11/23;22:30:00;Regular;41;8;Tarifa Normal - sem desconto;77.58;0.0;18.0;0.68;5.74;84.0;Presencial;NÃO
2277779;16624611000140;22191116624611020419;52422;2019/11/05;11:23:38;Interestadual;4002461;PETROLINA(PE) - TERESINA(PI);VALENCA DO PIAUI/PI        ;PETROLINA/PE        ;Executivo;2019/11/18;12:00:00;Regular;8;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;142.4;65.9;18.0;0.0;0.0;48.56;Presencial;NÃO
2279796;16624611000140;31191116624611009873;2403786;2019/11/23;23:28:50;Interestadual;12002800;GOIANIA(GO) - SAO GOTARDO(MG);PATOS DE MINAS/MG        ;IPAMERI/GO        ;Convencional com sanitário;2019/11/23;22:30:00;Regular;41;8;Tarifa Normal - sem desconto;77.58;0.0;18.0;0.68;5.74;84.0;Presencial;NÃO
2278176;78586674000107;35191178586674008515;349572;2019/11/23;10:40:00;Interestadual;9013361;FOZ DO IGUACU(PR) - CAMPINAS(SP);CAMPINAS/SP        ;CASCAVEL/PR        ;Executivo;2019/11/23;15:00:00;Regular;1;N/I;Tarifa Normal - sem desconto;214.95;0.0;12.0;22.11;5.8;242.86;Não Se Aplica;NÃO
2279758;16624611000140;29191116624611010960;446314;2019/11/06;11:34:00;Interestadual;5009200;PORTO SEGURO(BA) - BELO HORIZONTE(MG);PORTO SEGURO/BA        ;BELO HORIZONTE/MG        ;Convencional com sanitário;2019/11/23;18:30:00;Regular;9;0;Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03;216.3;100.0;18.0;0.0;3.7;111.85;Presencial;NÃO
2230509;16624611000140;29190916624611010960;373017;2019/09/21;10:13:49;Interestadual;5022000;SANTANA(BA) - SAO PAULO(SP);SANTANA/BA        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/08;11:00:00;Regular;1;0;Bilhete de Viagem do Idoso 100% - Inciso I, art. 40 da Lei nº 10.741/03;396.28;0.0;18.0;0.0;0.0;0.0;Presencial;NÃO
2312315;78586674000107;41191178586674000107;2031368;2019/11/28;16:17:00;Interestadual;9013361;FOZ DO IGUACU(PR) - CAMPINAS(SP);FOZ DO IGUACU/PR        ;OURINHOS/SP        ;Executivo;2019/11/28;18:45:00;Regular;38;N/I;Tarifa Normal - sem desconto;133.95;0.0;12.0;19.16;5.05;158.16;Não Se Aplica;NÃO
2297251;16624611000140;31191116624611009873;2413290;2019/11/25;15:38:47;Interestadual;17008900;VITORIA(ES) - GOVERNADOR VALADARES(MG);GOVERNADOR VALADARES/MG        ;VITORIA/ES        ;Convencional com sanitário;2019/11/26;01:30:00;Regular;19;6;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;99.82;51.0;18.0;0.0;2.53;51.44;Presencial;NÃO
2227969;16624611000140;52191116624611003590;68851;2019/11/04;12:14:47;Interestadual;12002800;GOIANIA(GO) - SAO GOTARDO(MG);GOIANIA/GO        ;MONTE CARMELO/MG        ;Convencional com sanitário;2019/11/04;22:30:00;Regular;5;12;Tarifa Normal - sem desconto;93.35;0.0;17.0;0.67;3.98;98.0;Presencial;NÃO
2252959;23542573000142;33191033337007000152;100626486;2019/10/21;11:31:00;Interestadual;11001631;CUIABA(MT) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;RONDONOPOLIS/MT        ;Semileito;2019/11/16;12:00:00;Regular;51;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;366.68;38.0;20.0;16.71;6.14;389.53;Não Se Aplica;NÃO
2274446;61084018000103;31191161084018004877;380574;2019/11/24;13:32:00;Interestadual;8006460;SAO PAULO(SP) - JUIZ DE FORA(MG);JUIZ DE FORA/MG        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/24;22:40:00;Regular;42;10;Tarifa Normal - sem desconto;132.22;0.0;18.0;7.52;5.25;159.99;Não Se Aplica;NÃO
2309139;61084018000103;31191161084018004877;380574;2019/11/24;13:32:00;Interestadual;8006460;SAO PAULO(SP) - JUIZ DE FORA(MG);JUIZ DE FORA/MG        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/24;22:40:00;Regular;42;10;Tarifa Normal - sem desconto;132.22;0.0;18.0;7.52;5.25;159.99;Não Se Aplica;NÃO
2261433;61084018000103;41191161084018005849;147844;2019/11/14;10:45:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/14;11:45:00;Regular;17;B;Tarifa Normal - sem desconto;94.54;0.0;12.0;2.33;6.12;102.99;Não Se Aplica;NÃO
2252730;23542573000142;31191033542531002451;100324401;2019/10/27;15:52:00;Interestadual;6024500;CAMPO BELO(MG) - RIO DE JANEIRO(RJ);CAMPO BELO/MG        ;RESENDE/RJ        ;Convencional com sanitário;2019/11/14;19:50:00;Regular;8;N/I;Tarifa Normal - sem desconto;73.18;0.0;18.0;1.63;4.0;78.81;Não Se Aplica;NÃO
2285334;23542573000142;33191133337007000152;100853922;2019/11/21;13:35:00;Interestadual;11001661;CUIABA(MT) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;CAMPINAS/SP        ;Executivo;2019/11/22;12:00:00;Regular;15;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;94.84;34.0;20.0;8.51;6.14;109.49;Não Se Aplica;NÃO
2285329;23542573000142;33191133337007000152;100853922;2019/11/21;13:35:00;Interestadual;11001661;CUIABA(MT) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;CAMPINAS/SP        ;Executivo;2019/11/22;12:00:00;Regular;15;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;94.84;34.0;20.0;8.51;6.14;109.49;Não Se Aplica;NÃO
2273001;61084018000103;41191161084018005849;153231;2019/11/20;21:20:00;Interestadual;8006261;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/20;23:30:00;Regular;43;B;Tarifa Normal - sem desconto;101.54;0.0;12.0;2.33;6.12;109.99;Não Se Aplica;NÃO
2234564;61084018000103;41191161084018005849;139990;2019/11/05;23:17:00;Interestadual;8006261;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/05;23:30:00;Regular;37;B;Tarifa Normal - sem desconto;101.54;0.0;12.0;2.33;6.12;109.99;Não Se Aplica;NÃO
2237591;61084018000103;41191161084018005849;137233;2019/11/02;13:30:00;Interestadual;8006261;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/08;09:30:00;Regular;15;B;Tarifa Normal - sem desconto;101.54;0.0;12.0;2.33;6.12;109.99;Não Se Aplica;NÃO
2211831;61084018000103;41191161084018005849;137420;2019/11/02;18:40:00;Interestadual;8006261;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/02;23:30:00;Regular;17;B;Tarifa Normal - sem desconto;101.54;0.0;12.0;2.33;6.12;109.99;Não Se Aplica;NÃO
2285495;23542573000142;33191133337007000152;100870241;2019/11/23;23:15:00;Interestadual;11001661;CUIABA(MT) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;CAMPINAS/SP        ;Executivo;2019/11/23;23:30:00;Regular;8;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;118.03;20.0;20.0;8.51;6.14;132.68;Não Se Aplica;NÃO
2221589;23542573000142;33191133337007000152;100745695;2019/11/07;17:19:00;Interestadual;11001661;CUIABA(MT) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;CAMPINAS/SP        ;Executivo;2019/11/07;23:30:00;Regular;29;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;118.03;20.0;20.0;8.51;6.14;132.68;Não Se Aplica;NÃO
2233511;61084018000103;41191161084018005849;138651;2019/11/04;13:16:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/04;18:00:00;Regular;19;B;Tarifa Normal - sem desconto;94.54;0.0;12.0;2.33;6.12;102.99;Não Se Aplica;NÃO
2261536;61084018000103;41191161084018005849;148044;2019/11/14;13:34:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/14;22:00:00;Regular;42;B;Tarifa Normal - sem desconto;94.54;0.0;12.0;2.33;6.12;102.99;Não Se Aplica;NÃO
2273352;61084018000103;41191161084018005849;153786;2019/11/21;14:50:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/21;18:00:00;Regular;9;B;Tarifa Normal - sem desconto;94.54;0.0;12.0;2.33;6.12;102.99;Não Se Aplica;NÃO
2261722;61084018000103;41191161084018005849;148063;2019/11/14;13:49:00;Interestadual;8006261;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/15;21:00:00;Regular;46;B;Tarifa Normal - sem desconto;101.54;0.0;12.0;2.33;6.12;119.99;Não Se Aplica;NÃO
2211532;61084018000103;41191161084018005849;136707;2019/11/01;17:14:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/01;19:00:00;Regular;6;B;Tarifa Normal - sem desconto;94.54;0.0;12.0;2.33;6.12;102.99;Não Se Aplica;NÃO
2273286;61084018000103;41191161084018005849;150829;2019/11/18;09:14:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/21;09:30:00;Regular;19;B;Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03;94.54;50.0;12.0;2.33;6.12;55.72;Não Se Aplica;NÃO
2232681;61084018000103;41191061084018005849;135069;2019/10/30;17:25:00;Interestadual;8006200;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/03;23:20:00;Regular;27;;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;94.54;100.0;12.0;2.33;6.12;8.45;Não Se Aplica;NÃO
2236549;61084018000103;31191161084018004877;343851;2019/11/07;14:35:00;Interestadual;8005641;SAO PAULO(SP) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;SAO PAULO/SP        ;Convencional com sanitário;2019/11/07;22:15:00;Regular;25;E2;Tarifa Normal - sem desconto;211.29;0.0;18.0;4.8;3.9;199.99;Não Se Aplica;NÃO
2237732;61084018000103;31191161084018004877;340390;2019/11/05;21:33:00;Interestadual;6030551;BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ);BELO HORIZONTE/MG        ;RIO DE JANEIRO/RJ        ;Leito com ar condicionado;2019/11/08;22:30:00;Regular;1;E2;Tarifa Normal - sem desconto;238.58;0.0;18.0;7.51;3.9;249.99;Não Se Aplica;NÃO
2222354;23542573000142;31191033337007008307;100645889;2019/10/23;19:43:00;Interestadual;6026160;BELO HORIZONTE(MG) - ANGRA DOS REIS(RJ);BELO HORIZONTE/MG        ;BARRA MANSA/RJ        ;Executivo;2019/11/08;19:45:00;Regular;7;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;106.17;35.0;18.0;5.0;3.9;115.07;Não Se Aplica;NÃO
2284306;23542573000142;31191133337007008307;100739654;2019/11/06;14:28:00;Interestadual;6026160;BELO HORIZONTE(MG) - ANGRA DOS REIS(RJ);BELO HORIZONTE/MG        ;BARRA MANSA/RJ        ;Executivo;2019/11/18;19:45:00;Regular;45;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;106.17;35.0;18.0;3.34;3.9;113.41;Não Se Aplica;NÃO
2274106;61084018000103;35191161084018000103;5032772;2019/11/21;16:04:00;Interestadual;8005961;SAO PAULO(SP) - CAXAMBU(MG);CACAPAVA/SP        ;CAXAMBU/MG        ;Convencional com sanitário;2019/11/24;07:00:00;Regular;34;28;Tarifa Normal - sem desconto;53.82;0.0;12.0;1.85;4.32;59.99;Não Se Aplica;NÃO
2309180;61084018000103;31191161084018004877;381494;2019/11/25;06:01:00;Interestadual;8021131;SOROCABA(SP) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;CAMPINAS/SP        ;Convencional com sanitário;2019/11/25;08:30:00;Regular;35;E2;Tarifa Normal - sem desconto;131.08;0.0;18.0;5.01;3.9;99.99;Não Se Aplica;NÃO
2256660;32285454000142;35191132285454002943;90737;2019/11/08;17:23:00;Interestadual;7000760;PETROPOLIS(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;PETROPOLIS/RJ        ;Executivo;2019/11/14;22:00:00;Regular;4;68;Tarifa Normal - sem desconto;147.36;0.0;12.0;7.65;6.39;160.0;Não Se Aplica;NÃO
2206509;32285454000142;35191132285454002943;86564;2019/11/02;07:01:00;Interestadual;5000360;VITORIA DA CONQUISTA(BA) - SAO PAULO(SP);SAO PAULO/SP        ;VITORIA DA CONQUISTA/BA        ;Executivo;2019/11/02;08:30:00;Regular;27;68;Tarifa Normal - sem desconto;470.99;0.0;12.0;7.58;6.39;279.0;Não Se Aplica;NÃO
2289157;32285454000142;31191132285454005888;51124;2019/11/17;19:13:00;Interestadual;6001531;PONTE NOVA(MG) - SAO PAULO(SP);RIO POMBA/MG        ;SAO PAULO/SP        ;Semileito;2019/11/22;18:00:00;Regular;1;N/I;Tarifa Normal - sem desconto;218.95;0.0;18.0;8.2;0.7;184.04;Não Se Aplica;NÃO
2256740;32285454000142;31191132285454005888;47032;2019/11/04;12:10:00;Interestadual;6001531;PONTE NOVA(MG) - SAO PAULO(SP);PONTE NOVA/MG        ;SAO PAULO/SP        ;Semileito;2019/11/17;18:00:00;Regular;22;N/I;Tarifa Normal - sem desconto;276.7;0.0;18.0;8.2;0.36;239.88;Não Se Aplica;NÃO
2305251;32285454000142;31191132285454005888;53122;2019/11/25;07:40:00;Interestadual;6001531;PONTE NOVA(MG) - SAO PAULO(SP);RIO POMBA/MG        ;SAO PAULO/SP        ;Semileito;2019/11/27;18:00:00;Regular;9;N/I;Tarifa Normal - sem desconto;218.95;0.0;18.0;8.2;0.7;184.04;Não Se Aplica;NÃO
2207934;41550112000101;23191041550112000101;2096400;2019/10/31;16:42:00;Interestadual;3163700;FORTALEZA(CE) - PELOTAS(RS);FORTALEZA/CE        ;FEIRA DE SANTANA/BA        ;Convencional com sanitário;2019/11/03;08:30:00;Regular;25;13;Tarifa Normal - sem desconto;106.0;0.0;18.0;0.0;0.0;106.0;Não Se Aplica;NÃO
2252011;21642756000104;31191121642756000104;23667;2019/11/06;18:28:30;Interestadual;6040600;JOAO PINHEIRO(MG) - SAO PAULO(SP);PATOS DE MINAS/MG        ;RIBEIRAO PRETO/SP        ;Convencional com sanitário;2019/11/14;19:00:00;Regular;23;3;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;114.54;49.83;18.0;2.79;5.74;66.0;Presencial;NÃO
2283908;21642756000104;31191121642756000104;24788;2019/11/19;11:04:36;Interestadual;6009300;PARACATU(MG) - SAO PAULO(SP);PARACATU/MG        ;FRANCA/SP        ;Convencional com sanitário;2019/11/20;17:30:00;Regular;6;0;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;141.05;14.98;18.0;0.38;2.7;123.0;Presencial;NÃO
2306085;41550112000101;23191141550112000101;2369746;2019/11/26;08:12:00;Interestadual;3004160;JUAZEIRO DO NORTE(CE) - TERESINA(PI);CRATO/CE        ;TERESINA/PI        ;Executivo;2019/11/26;19:00:00;Regular;9;C;Tarifa Normal - sem desconto;163.45;0.0;17.0;0.0;0.0;100.0;Não Se Aplica;NÃO
2257298;41550112000101;23191141550112000101;2190019;2019/11/09;09:36:00;Interestadual;3004160;JUAZEIRO DO NORTE(CE) - TERESINA(PI);CRATO/CE        ;TERESINA/PI        ;Executivo;2019/11/11;19:00:00;Regular;23;C;Tarifa Normal - sem desconto;163.45;0.0;17.0;0.0;0.0;100.0;Não Se Aplica;NÃO
2306081;41550112000101;23191141550112000101;2369746;2019/11/26;08:12:00;Interestadual;3004160;JUAZEIRO DO NORTE(CE) - TERESINA(PI);CRATO/CE        ;TERESINA/PI        ;Executivo;2019/11/26;19:00:00;Regular;9;C;Tarifa Normal - sem desconto;163.45;0.0;17.0;0.0;0.0;100.0;Não Se Aplica;NÃO
2306283;41550112000101;23191141550112000101;2405611;2019/11/29;10:15:00;Interestadual;2000861;BELEM(PA) - NATAL(RN);FORTALEZA/CE        ;NATAL/RN        ;Executivo;2019/11/28;05:20:00;Regular;9;N/I;Tarifa Normal - sem desconto;145.16;0.0;17.0;0.0;6.2;99.0;Não Se Aplica;NÃO
2290121;41550112000101;23191141550112000101;2118789;2019/11/02;17:33:00;Interestadual;2000861;BELEM(PA) - NATAL(RN);FORTALEZA/CE        ;NATAL/RN        ;Executivo;2019/11/21;05:20:00;Regular;19;N/I;Tarifa Normal - sem desconto;108.5;0.0;17.0;0.0;6.2;114.7;Não Se Aplica;NÃO
2289129;32285454000142;31191132285454005888;51934;2019/11/20;13:33:00;Interestadual;6001531;PONTE NOVA(MG) - SAO PAULO(SP);VISCONDE DO RIO BRANCO/MG        ;SAO PAULO/SP        ;Semileito;2019/11/21;18:00:00;Regular;15;N/I;Tarifa Normal - sem desconto;243.72;0.0;18.0;8.2;0.5;203.65;Não Se Aplica;NÃO
2289690;41550112000101;21191141550112001256;753092;2019/11/17;16:43:00;Interestadual;2000861;BELEM(PA) - NATAL(RN);CAXIAS/MA        ;NATAL/RN        ;Executivo;2019/11/18;05:20:00;Regular;42;N/I;Tarifa Normal - sem desconto;251.0;0.0;17.0;0.0;2.0;253.0;Não Se Aplica;NÃO
2289099;32285454000142;31191132285454005888;51665;2019/11/19;14:18:00;Interestadual;6001531;PONTE NOVA(MG) - SAO PAULO(SP);VISCONDE DO RIO BRANCO/MG        ;VOLTA REDONDA/RJ        ;Semileito;2019/11/20;18:00:00;Regular;29;N/I;Tarifa Normal - sem desconto;127.33;0.0;18.0;3.0;0.5;105.35;Não Se Aplica;NÃO
2305309;32285454000142;31191132285454005888;54063;2019/11/27;15:15:00;Interestadual;6001531;PONTE NOVA(MG) - SAO PAULO(SP);VISCONDE DO RIO BRANCO/MG        ;SAO PAULO/SP        ;Semileito;2019/11/29;18:00:00;Regular;34;N/I;Tarifa Normal - sem desconto;243.72;0.0;18.0;8.2;0.5;203.65;Não Se Aplica;NÃO
2132345;41550112000101;23191141550112000101;2206719;2019/11/11;04:33:00;Não Se Aplica;13001060;JOAO PESSOA(PB) - TERESINA(PI);JUAZEIRO DO NORTE/CE        ;CAMPOS SALES/CE        ;Não Se Aplica;2019/11/10;17:00:00;Regular;44;22;Tarifa Normal - sem desconto;24.65;0.0;17.0;0.0;0.0;24.65;Não Se Aplica;NÃO
2289200;32285454000142;29191132285454002510;87540;2019/11/18;18:21:00;Interestadual;5000360;VITORIA DA CONQUISTA(BA) - SAO PAULO(SP);VITORIA DA CONQUISTA/BA        ;SAO PAULO/SP        ;Executivo;2019/11/24;06:00:00;Regular;6;00;Tarifa Normal - sem desconto;505.45;0.0;18.0;7.58;1.6;134.58;Não Se Aplica;NÃO
2206472;32285454000142;29191132285454002510;79361;2019/11/01;06:50:00;Interestadual;5000360;VITORIA DA CONQUISTA(BA) - SAO PAULO(SP);VITORIA DA CONQUISTA/BA        ;SAO PAULO/SP        ;Executivo;2019/11/01;09:55:00;Regular;61;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;505.45;100.0;18.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2222280;41550112000101;23191141550112000101;2206719;2019/11/11;04:33:00;Interestadual;13001060;JOAO PESSOA(PB) - TERESINA(PI);JUAZEIRO DO NORTE/CE        ;CAMPOS SALES/CE        ;Executivo;2019/11/10;17:00:00;Regular;44;22;Tarifa Normal - sem desconto;24.65;0.0;17.0;0.0;0.0;24.65;Não Se Aplica;NÃO
