codigo_viagem;cnpj;numero_equipamento_fiscal;numero_bilhete;data_emissao_bilhete;hora_emissao_bilhete;categoria_transporte;nu_linha;origem_destino_linha;ponto_origem_viagem;ponto_destino_viagem;tipo_servico;data_viagem;hora_viagem;tipo_viagem;numero_poltrona;plataforma_embarque;tipo_gratitude;valor_tarifa;valor_percentual_desconto;valor_aliquota_icms;valor_pedagio;valor_taxa_embarque;valor_total;origem_emissao;in_passagem_cancelada
2363305;76539600000194;41191276539600000194;80846;2019/12/14;21:23:00;Interestadual;9024041;CURITIBA(PR) - RIO DE JANEIRO(RJ);CURITIBA/PR        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/15;21:00:00;Regular;42;N/I;Gratuidade de Criança - Inciso XVII, art. 29 do Decreto nº 2.521/98;0.0;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2360216;60765633000112;33191260765633000201;143508;2019/12/13;13:50:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/13;14:15:00;Regular;29;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;4.67;6.14;109.89;Não Se Aplica;NÃO
2415483;60765633000112;33191260765633000201;151197;2019/12/22;16:20:00;Interestadual;8002800;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/24;08:01:00;Regular;39;58 A 60;Tarifa Normal - sem desconto;103.92;0.0;20.0;7.26;6.14;109.89;Não Se Aplica;NÃO
2422665;82647884000135;266539;594403;2019/12/29;06:20:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/29;06:25:00;Regular;30;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;29.99;Não Se Aplica;NÃO
2339023;82647884000135;266539;572994;2019/11/22;09:26:00;Interestadual;9036100;CURITIBA(PR) - JARAGUA DO SUL(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/05;09:10:00;Regular;1;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;28.83;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2421938;82647884000135;266502;772837;2019/12/26;12:52:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/26;13:10:00;Regular;5;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;36.99;Não Se Aplica;NÃO
2394477;82647884000135;266422;901737;2019/12/22;10:29:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/22;11:00:00;Regular;35;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;36.99;Não Se Aplica;NÃO
2364963;82647884000135;026151;119912;2019/12/09;17:21:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/09;18:10:00;Regular;21;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;24.99;Não Se Aplica;NÃO
2422056;82647884000135;266858;492524;2019/12/18;14:04:00;Interestadual;16009130;FLORIANOPOLIS(SC) - SAO PAULO(SP);ITAJAI/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/26;20:20:00;Regular;37;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;135.85;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2352992;25634551000138;53191225634551000138;100373179;2019/12/12;16:50:00;Interestadual;12018761;BRASILIA(DF) - SALVADOR(BA);BRASILIA/DF        ;FEIRA DE SANTANA/BA        ;Executivo;2019/12/14;08:00:00;Regular;39;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;183.7;53.0;18.0;0.55;4.75;189.0;Não Se Aplica;NÃO
2339614;82647884000135;266444;589836;2019/12/07;19:50:00;Interestadual;16006631;BALNEARIO CAMBORIU(SC) - SAO PAULO(SP);BALNEARIO PICARRAS/SC        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/07;19:10:00;Regular;1;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;134.7;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2362395;72543978000100;000013;404948;2019/12/11;08:35:00;Interestadual;9016061;LONDRINA(PR) - FRANCA(SP);FRANCA/SP        ;SERTAOZINHO/SP        ;Executivo;2019/12/11;09:00:00;Regular;8;N/I;Tarifa Normal - sem desconto;26.75;0.0;12.0;1.9;5.85;34.5;Não Se Aplica;NÃO
2364957;82647884000135;266422;894783;2019/12/09;16:54:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/09;17:10:00;Regular;43;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;31.99;Não Se Aplica;NÃO
2366331;82647884000135;266501;150850;2019/12/08;20:35:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/15;06:25:00;Regular;3;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;24.99;Não Se Aplica;NÃO
2365173;82647884000135;266869;249489;2019/12/10;15:40:00;Interestadual;9001200;CURITIBA(PR) - JOINVILLE(SC);JOINVILLE/SC        ;CURITIBA/PR        ;Convencional com sanitário;2019/12/10;17:10:00;Regular;2;..;Tarifa Normal - sem desconto;28.83;0.0;12.0;0.66;2.5;31.99;Não Se Aplica;NÃO
2334771;61084018000103;35191261084018000103;5412810;2019/12/05;13:26:00;Interestadual;7007461;VOLTA REDONDA(RJ) - SAO PAULO(SP);SAO PAULO/SP        ;VOLTA REDONDA/RJ        ;Convencional com sanitário;2019/12/06;06:30:00;Regular;29;28;Tarifa Normal - sem desconto;88.13;0.0;12.0;3.6;7.26;98.99;Não Se Aplica;NÃO
2359771;55340921000195;000013;9838;2019/12/14;20:14:35;Interestadual;12008960;BRASILIA(DF) - PRESIDENTE PRUDENTE(SP);BRASILIA/DF        ;SAO JOSE DO RIO PRETO/SP        ;Executivo;2019/12/15;12:00:00;Regular;30;N/I;Tarifa Normal - sem desconto;210.82;0.0;17.0;4.66;4.75;142.02;Não Se Aplica;NÃO
2387182;55340921000195;000013;259378;2019/12/16;16:54:00;Interestadual;19001051;PONTA PORA(MS) - SAO PAULO(SP);SAO PAULO/SP        ;PONTA PORA/MS        ;Leito com ar condicionado;2019/12/16;18:00:00;Regular;7;N/I;Tarifa Normal - sem desconto;638.29;0.0;12.0;23.92;7.48;499.2;Não Se Aplica;NÃO
2333116;55340921000195;000013;243893;2019/12/05;18:09:19;Interestadual;12008960;BRASILIA(DF) - PRESIDENTE PRUDENTE(SP);SAO JOSE DO RIO PRETO/SP        ;BRASILIA/DF        ;Executivo;2019/12/05;15:30:00;Regular;40;N/I;Tarifa Normal - sem desconto;198.85;0.0;12.0;4.34;6.48;150.02;Não Se Aplica;NÃO
2414986;55340921000195;000013;262517;2019/12/26;19:03:00;Interestadual;12008960;BRASILIA(DF) - PRESIDENTE PRUDENTE(SP);SAO JOSE DO RIO PRETO/SP        ;BRASILIA/DF        ;Executivo;2019/12/26;15:30:00;Regular;10;N/I;Tarifa Normal - sem desconto;198.85;0.0;12.0;4.34;6.48;163.93;Não Se Aplica;NÃO
2414957;55340921000195;50191255340921000357;462822;2019/12/24;17:04:19;Interestadual;12008761;BRASILIA(DF) - CAMPO GRANDE(MS);CAMPO GRANDE/MS        ;SAO JOSE DO RIO PRETO/SP        ;Executivo;2019/12/25;21:00:00;Regular;16;N/I;Tarifa Normal - sem desconto;217.76;0.0;12.0;3.05;6.31;123.68;Não Se Aplica;NÃO
2355071;30069314000101;33191230069314000101;3553067;2019/12/09;11:14:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/09;11:30:00;Regular;42;49 A 55;Tarifa Normal - sem desconto;101.02;0.0;20.0;7.83;6.14;114.99;Não Se Aplica;NÃO
2382402;30069314000101;33191230069314000101;3759056;2019/12/17;08:32:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/18;17:30:00;Regular;51;49 A 55;Gratuidade Jovem de Baixa Renda 50% - Inciso II, art. 32 da Lei nº 12.852/13;98.02;50.0;20.0;7.83;6.14;62.98;Não Se Aplica;NÃO
2329561;30069314000101;33191130069314000101;3297705;2019/11/28;11:40:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/06;22:45:00;Regular;46;49 A 55;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;104.59;100.0;20.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2382984;30069314000101;35191230069314002821;395042;2019/12/14;10:41:00;Interestadual;7010200;RIO DE JANEIRO(RJ) - SAO BERNARDO DO CAMPO(SP);SAO BERNARDO DO CAMPO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/21;13:00:00;Regular;37;--;Tarifa Normal - sem desconto;102.97;0.0;12.0;4.26;3.76;110.99;Não Se Aplica;NÃO
2415054;55340921000195;35191255340921000195;266769;2019/12/23;15:54:38;Interestadual;12008960;BRASILIA(DF) - PRESIDENTE PRUDENTE(SP);PARAPUA/SP        ;BRASILIA/DF        ;Executivo;2019/12/27;15:30:00;Regular;9;N/I;Tarifa Normal - sem desconto;253.88;0.0;12.0;4.87;0.0;271.95;Não Se Aplica;NÃO
2387360;55340921000195;50191255340921000357;451581;2019/12/18;21:55:17;Interestadual;19001051;PONTA PORA(MS) - SAO PAULO(SP);DOURADOS/MS        ;SAO PAULO/SP        ;Leito com ar condicionado;2019/12/19;13:00:00;Regular;9;N/I;Tarifa Normal - sem desconto;585.18;0.0;12.0;24.47;4.5;460.36;Não Se Aplica;NÃO
2382042;30069314000101;33191230069314000101;3725378;2019/12/16;06:01:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/16;11:30:00;Regular;29;49 A 55;Tarifa Normal - sem desconto;98.02;0.0;20.0;7.83;6.14;111.99;Não Se Aplica;NÃO
2329838;30069314000101;33191230069314000101;3537811;2019/12/08;17:11:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/08;17:45:00;Regular;7;49 A 55;Tarifa Normal - sem desconto;104.59;0.0;20.0;4.26;6.14;114.99;Não Se Aplica;NÃO
2387490;55340921000195;000013;403698;2019/12/12;16:23:38;Interestadual;19001051;PONTA PORA(MS) - SAO PAULO(SP);DOURADOS/MS        ;SAO PAULO/SP        ;Leito com ar condicionado;2019/12/21;13:00:00;Regular;3;N/I;Tarifa Normal - sem desconto;585.18;0.0;12.0;24.47;4.5;614.15;Não Se Aplica;NÃO
2355548;30069314000101;33191230069314000101;3521230;2019/12/07;18:32:00;Interestadual;7010200;RIO DE JANEIRO(RJ) - SAO BERNARDO DO CAMPO(SP);RIO DE JANEIRO/RJ        ;SANTO ANDRE/SP        ;Convencional com sanitário;2019/12/12;15:00:00;Regular;30;49 A 55;Tarifa Normal - sem desconto;104.59;0.0;20.0;4.26;6.14;114.99;Não Se Aplica;NÃO
2329435;30069314000101;33191130069314000101;3311877;2019/11/28;22:39:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/05;23:45:00;Regular;6;49 A 55;Tarifa Normal - sem desconto;104.59;0.0;20.0;4.26;6.14;114.99;Não Se Aplica;NÃO
2329839;30069314000101;33191230069314000101;3537811;2019/12/08;17:11:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/08;17:45:00;Regular;7;49 A 55;Tarifa Normal - sem desconto;104.59;0.0;20.0;4.26;6.14;114.99;Não Se Aplica;NÃO
2355073;30069314000101;33191230069314000101;3553067;2019/12/09;11:14:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);RIO DE JANEIRO/RJ        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/09;11:30:00;Regular;42;49 A 55;Tarifa Normal - sem desconto;101.02;0.0;20.0;7.83;6.14;114.99;Não Se Aplica;NÃO
2409634;30069314000101;35191230069314002821;403104;2019/12/17;20:22:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/23;17:30:00;Regular;31;06;Tarifa Normal - sem desconto;95.77;0.0;12.0;7.83;6.39;109.99;Não Se Aplica;NÃO
2329647;30069314000101;35191230069314002821;378391;2019/12/07;11:06:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/07;11:30:00;Regular;22;02;Tarifa Normal - sem desconto;95.77;0.0;12.0;7.83;6.39;109.99;Não Se Aplica;NÃO
2410707;30069314000101;35191230069314002821;429796;2019/12/28;18:21:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/28;20:45:00;Regular;39;26;Tarifa Normal - sem desconto;96.34;0.0;12.0;4.26;6.39;116.99;Não Se Aplica;NÃO
2355071;30069314000101;35191230069314002821;382403;2019/12/09;10:30:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/09;11:30:00;Regular;42;02;Tarifa Normal - sem desconto;95.77;0.0;12.0;7.83;6.39;109.99;Não Se Aplica;NÃO
2451638;30069314000101;35191230069314002821;434816;2019/12/31;13:42:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/31;15:45:00;Regular;18;04;Tarifa Normal - sem desconto;96.34;0.0;12.0;4.26;6.39;106.99;Não Se Aplica;NÃO
2329107;30069314000101;35191230069314002821;369851;2019/12/03;12:19:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/03;15:45:00;Regular;9;04;Tarifa Normal - sem desconto;96.84;0.0;12.0;4.26;6.39;107.49;Não Se Aplica;NÃO
2329106;30069314000101;35191230069314002821;369851;2019/12/03;12:19:00;Interestadual;8008000;SAO PAULO(SP) - RIO DE JANEIRO(RJ);SAO PAULO/SP        ;RIO DE JANEIRO/RJ        ;Convencional com sanitário;2019/12/03;15:45:00;Regular;9;04;Tarifa Normal - sem desconto;96.84;0.0;12.0;4.26;6.39;107.49;Não Se Aplica;NÃO
2363801;78586674000107;41191278586674000107;2156172;2019/12/12;12:11:00;Interestadual;9014161;MARINGA(PR) - BAURU(SP);LONDRINA/PR        ;OURINHOS/SP        ;Executivo;2019/12/12;10:15:00;Regular;16;N/I;Tarifa Normal - sem desconto;34.6;0.0;12.0;1.21;6.05;41.86;Não Se Aplica;NÃO
2322957;16624611000140;31191116624611009873;2391156;2019/11/22;13:43:44;Interestadual;6014461;BELO HORIZONTE(MG) - BAURU(SP);BELO HORIZONTE/MG        ;BAURU/SP        ;Executivo;2019/12/06;22:00:00;Regular;23;A1;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;239.72;65.9;18.0;10.05;3.9;95.69;Presencial;NÃO
2373885;16624611000140;31191216624611009873;2585442;2019/12/14;12:50:21;Interestadual;17008261;GUARAPARI(ES) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;VITORIA/ES        ;Executivo;2019/12/16;01:45:00;Regular;11;B1;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;179.5;50.9;18.0;0.0;3.9;92.03;Internet;NÃO
2322866;16624611000140;31191216624611009873;2505482;2019/12/06;14:46:20;Interestadual;17008261;GUARAPARI(ES) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;GUARAPARI/ES        ;Executivo;2019/12/06;15:30:00;Regular;2;B1;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;188.41;12.99;18.0;1.17;3.9;169.0;Internet;NÃO
2391681;78586674000107;41191278586674000107;2260402;2019/12/19;13:35:00;Interestadual;9012661;IVAIPORA(PR) - SAO PAULO(SP);LONDRINA/PR        ;SAO PAULO/SP        ;Executivo;2019/12/19;20:00:00;Regular;29;N/I;Tarifa Normal - sem desconto;92.28;0.0;12.0;11.57;6.05;109.9;Não Se Aplica;NÃO
2347773;16624611000140;31191116624611009873;2290722;2019/11/10;23:41:57;Interestadual;17008261;GUARAPARI(ES) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;GUARAPARI/ES        ;Executivo;2019/12/11;01:45:00;Regular;24;B1;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;188.41;64.9;18.0;1.17;3.9;71.2;Presencial;NÃO
2322827;16624611000140;33191216624611017973;49498;2019/12/06;17:48:37;Interestadual;5008600;VALENCA(BA) - SAO PAULO(SP);RIO DE JANEIRO/RJ        ;EUNAPOLIS/BA        ;Convencional com sanitário;2019/12/06;12:30:00;Regular;45;44;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;246.07;8.49;20.0;7.14;7.68;240.0;Presencial;NÃO
2352040;23542573000142;53191233337007006860;100924236;2019/12/01;17:47:00;Interestadual;12014961;BRASILIA(DF) - RIO DE JANEIRO(RJ);BRASILIA/DF        ;RIO DE JANEIRO/RJ        ;Executivo;2019/12/14;16:30:00;Regular;2;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;186.61;54.0;18.0;7.63;4.75;198.99;Não Se Aplica;NÃO
2378049;23542573000142;53191233337007006860;100273833;2019/12/18;16:38:00;Interestadual;12014961;BRASILIA(DF) - RIO DE JANEIRO(RJ);BRASILIA/DF        ;RIO DE JANEIRO/RJ        ;Executivo;2019/12/18;20:45:00;Regular;15;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;335.61;19.0;18.0;7.63;4.75;347.99;Não Se Aplica;NÃO
2378047;23542573000142;53191233337007006860;100273833;2019/12/18;16:38:00;Interestadual;12014961;BRASILIA(DF) - RIO DE JANEIRO(RJ);BRASILIA/DF        ;RIO DE JANEIRO/RJ        ;Executivo;2019/12/18;20:45:00;Regular;15;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;335.61;19.0;18.0;7.63;4.75;347.99;Não Se Aplica;NÃO
2435495;61084018000103;41191261084018005849;177499;2019/12/17;07:31:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/31;14:00:00;Regular;11;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;137.99;Não Se Aplica;NÃO
2388349;61084018000103;41191261084018005849;161746;2019/12/01;11:13:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/16;11:30:00;Regular;14;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2416283;61084018000103;41191261084018005849;184897;2019/12/23;23:57:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/24;00:20:00;Regular;48;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;139.99;Não Se Aplica;NÃO
2334945;61084018000103;41191261084018005849;167230;2019/12/06;22:55:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/06;23:15:00;Regular;48;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2361537;61084018000103;41191261084018005849;174365;2019/12/13;22:27:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/13;23:15:00;Regular;46;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2416135;61084018000103;41191261084018005849;182919;2019/12/21;22:58:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/23;11:30:00;Regular;41;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;137.99;Não Se Aplica;NÃO
2389318;61084018000103;41191261084018005849;181432;2019/12/20;19:00:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/20;20:00:00;Regular;40;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;137.99;Não Se Aplica;NÃO
2361752;61084018000103;41191261084018005849;175203;2019/12/14;19:51:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/14;22:30:00;Regular;47;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2333985;61084018000103;41191161084018005849;156517;2019/11/25;09:24:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/02;09:00:00;Regular;10;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2416046;61084018000103;41191261084018005849;174971;2019/12/14;15:19:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/22;23:59:00;Regular;37;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;137.99;Não Se Aplica;NÃO
2416818;61084018000103;41191261084018005849;186029;2019/12/25;18:50:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/26;14:00:00;Regular;32;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;139.99;Não Se Aplica;NÃO
2416048;61084018000103;41191261084018005849;174971;2019/12/14;15:19:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/22;23:59:00;Regular;37;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;137.99;Não Se Aplica;NÃO
2388290;61084018000103;41191261084018005849;176324;2019/12/16;07:00:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/16;07:15:00;Regular;12;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2361993;61084018000103;41191261084018005849;172008;2019/12/11;19:19:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/15;22:30:00;Regular;17;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2388263;61084018000103;41191261084018005849;175263;2019/12/14;21:11:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/15;23:59:00;Regular;42;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2389151;61084018000103;41191261084018005849;175558;2019/12/15;10:51:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/19;23:59:00;Regular;50;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;112.22;Não Se Aplica;NÃO
2334556;61084018000103;41191261084018005849;165134;2019/12/04;22:42:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/04;23:15:00;Regular;27;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2361793;61084018000103;41191261084018005849;164715;2019/12/04;15:31:00;Interestadual;8006231;SAO PAULO(SP) - CURITIBA(PR);CURITIBA/PR        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/15;00:20:00;Regular;9;B;Tarifa Normal - sem desconto;111.01;0.0;12.0;2.86;6.12;119.99;Não Se Aplica;NÃO
2318337;1751730000197;52191101751730001240;80081;2019/11/28;18:09:00;Interestadual;12012300;GOIANIA(GO) - BARRA DO GARCAS(MT);GOIANIA/GO        ;BARRA DO GARCAS/MT        ;Convencional com sanitário;2019/12/06;08:00:00;Regular;31;N/I;Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98;88.8;100.0;12.0;0.0;0.0;0.0;Não Se Aplica;NÃO
2318390;1751730000197;52191201751730001240;84140;2019/12/07;15:38:00;Interestadual;12012300;GOIANIA(GO) - BARRA DO GARCAS(MT);GOIANIA/GO        ;BARRA DO GARCAS/MT        ;Convencional com sanitário;2019/12/08;13:00:00;Regular;9;N/I;Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03;67.26;50.0;12.0;0.0;3.98;37.61;Não Se Aplica;NÃO
2406158;23542573000142;31191133337007008307;100831426;2019/11/18;10:39:00;Interestadual;6026660;BELO HORIZONTE(MG) - CABO FRIO(RJ);BELO HORIZONTE/MG        ;CABO FRIO/RJ        ;Executivo;2019/12/28;20:00:00;Regular;6;N/I;Tarifa Normal - sem desconto;212.77;0.0;18.0;9.33;3.9;226.0;Não Se Aplica;NÃO
2389741;61084018000103;31191261084018004877;424464;2019/12/13;09:47:00;Interestadual;8005631;SAO PAULO(SP) - BELO HORIZONTE(MG);BELO HORIZONTE/MG        ;SAO PAULO/SP        ;Convencional com sanitário;2019/12/22;09:00:00;Regular;19;E2;Tarifa Normal - sem desconto;153.25;0.0;18.0;2.84;3.9;169.99;Não Se Aplica;NÃO
